name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
BAHAWALPUR,BAHAWALPUR,DISTRICT,Self care etc,0 - 4,330,259,71
BAHAWALPUR,BAHAWALPUR,DISTRICT,Self care etc,10 - 12,247,177,70
BAHAWALPUR,BAHAWALPUR,DISTRICT,Self care etc,13 - 14,163,121,42
BAHAWALPUR,BAHAWALPUR,DISTRICT,Self care etc,15 - 24,833,563,270
BAHAWALPUR,BAHAWALPUR,DISTRICT,Self care etc,15 - 49,6315,4636,1679
BAHAWALPUR,BAHAWALPUR,DISTRICT,Self care etc,25 - 40,1594,1327,267
BAHAWALPUR,BAHAWALPUR,DISTRICT,Self care etc,41 - 60,16643,11120,5523
BAHAWALPUR,BAHAWALPUR,DISTRICT,Self care etc,5 - 16,865,631,234
BAHAWALPUR,BAHAWALPUR,DISTRICT,Self care etc,5 - 9,292,223,69
BAHAWALPUR,BAHAWALPUR,DISTRICT,Self care etc,>18,40116,25938,14178
BAHAWALPUR,BAHAWALPUR,DISTRICT,Self care etc,>60,21380,13139,8241
BAHAWALPUR,BAHAWALPUR,DISTRICT,Walking/ Climbing,0 - 4,1454,1028,426
BAHAWALPUR,BAHAWALPUR,DISTRICT,Walking/ Climbing,10 - 12,2044,1350,694
BAHAWALPUR,BAHAWALPUR,DISTRICT,Walking/ Climbing,13 - 14,1391,909,482
BAHAWALPUR,BAHAWALPUR,DISTRICT,Walking/ Climbing,15 - 24,5876,3719,2157
BAHAWALPUR,BAHAWALPUR,DISTRICT,Walking/ Climbing,15 - 49,25729,16271,9458
BAHAWALPUR,BAHAWALPUR,DISTRICT,Walking/ Climbing,25 - 40,7879,5011,2868
BAHAWALPUR,BAHAWALPUR,DISTRICT,Walking/ Climbing,41 - 60,40256,24954,15302
BAHAWALPUR,BAHAWALPUR,DISTRICT,Walking/ Climbing,5 - 16,7518,5012,2506
BAHAWALPUR,BAHAWALPUR,DISTRICT,Walking/ Climbing,5 - 9,2750,1905,845
BAHAWALPUR,BAHAWALPUR,DISTRICT,Walking/ Climbing,>18,109705,68616,41089
BAHAWALPUR,BAHAWALPUR,DISTRICT,Walking/ Climbing,>60,58211,36565,21646
BHAKKAR,BHAKKAR,DISTRICT,Communication,0 - 4,692,619,73
