district,sex_age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
MASTUNG,21,4877,2550,2327,,4160,2176,1984,,717,374,343,
MASTUNG,22,5365,2728,2637,,4623,2364,2259,,742,364,378,
MASTUNG,23,4493,2317,2176,,3973,2031,1942,,520,286,234,
MASTUNG,24,4545,2328,2217,,3894,1999,1895,,651,329,322,
MASTUNG,25,4718,2451,2267,,4180,2161,2019,,538,290,248,
MASTUNG,26,4173,2055,2118,,3589,1773,1816,,584,282,302,
MASTUNG,27,3953,1989,1964,,3351,1691,1660,,602,298,304,
MASTUNG,28,4001,2003,1998,,3359,1691,1668,,642,312,330,
MASTUNG,29,3248,1622,1626,,2774,1392,1382,,474,230,244,
MASTUNG,30,4136,2011,2125,,3557,1728,1829,,579,283,296,
MASTUNG,31,3120,1414,1706,,2667,1199,1468,,453,215,238,
MASTUNG,32,3539,1640,1899,,3043,1409,1634,,496,231,265,
MASTUNG,33,3137,1568,1569,,2720,1369,1351,,417,199,218,
MASTUNG,34,3293,1587,1706,,2825,1353,1472,,468,234,234,
MASTUNG,35,3518,1804,1714,,3049,1555,1494,,469,249,220,
MASTUNG,36,2878,1364,1514,,2460,1176,1284,,418,188,230,
MASTUNG,37,2958,1515,1443,,2550,1314,1236,,408,201,207,
MASTUNG,38,2994,1498,1496,,2542,1266,1276,,452,232,220,
MASTUNG,39,2630,1359,1271,,2257,1161,1096,,373,198,175,
MASTUNG,40,3417,1787,1630,,2977,1566,1411,,440,221,219,
MASTUNG,41,2494,1332,1162,,2120,1139,981,,374,193,181,
MASTUNG,42,2854,1439,1415,,2451,1230,1221,,403,209,194,
MASTUNG,43,2290,1252,1038,,1966,1081,885,,324,171,153,
MASTUNG,44,2398,1289,1109,,2037,1090,947,,361,199,162,
MASTUNG,45,2371,1300,1071,,2044,1120,924,,327,180,147,
MASTUNG,46,1867,1003,864,,1555,832,723,,312,171,141,
MASTUNG,47,1944,968,976,,1639,813,826,,305,155,150,
MASTUNG,48,1708,923,785,,1436,783,653,,272,140,132,
MASTUNG,49,1471,750,721,,1239,645,594,,232,105,127,
MASTUNG,50,1992,1005,987,,1705,865,840,,287,140,147,
MASTUNG,51,1498,788,710,,1263,667,596,,235,121,114,
MASTUNG,52,1722,867,855,,1457,730,727,,265,137,128,
MASTUNG,53,1533,876,657,,1311,751,560,,222,125,97,
MASTUNG,54,1489,776,713,,1221,630,591,,268,146,122,
MASTUNG,55,1499,759,740,,1278,650,628,,221,109,112,
MASTUNG,56,1142,597,544,1,959,515,443,1,183,82,101,
MASTUNG,57,996,553,443,,832,456,376,,164,97,67,
MASTUNG,58,953,536,417,,781,434,347,,172,102,70,
MASTUNG,59,950,554,396,,778,450,328,,172,104,68,
MASTUNG,60,1389,755,634,,1208,653,555,,181,102,79,
MASTUNG,61,764,478,286,,617,386,231,,147,92,55,
MASTUNG,62,908,488,420,,759,403,356,,149,85,64,
MASTUNG,63,765,427,338,,651,364,287,,114,63,51,
MASTUNG,64,817,444,373,,690,374,316,,127,70,57,
MASTUNG,65,914,514,400,,781,432,349,,133,82,51,
MASTUNG,66,581,304,277,,494,264,230,,87,40,47,
MASTUNG,67,527,317,210,,447,267,180,,80,50,30,
MASTUNG,68,521,269,252,,441,231,210,,80,38,42,
MASTUNG,69,396,219,177,,330,182,148,,66,37,29,
MASTUNG,70,764,436,328,,672,387,285,,92,49,43,
MASTUNG,71,381,210,171,,333,183,150,,48,27,21,
MASTUNG,72,402,230,172,,339,192,147,,63,38,25,
MASTUNG,73,300,169,131,,260,150,110,,40,19,21,
MASTUNG,74,322,200,122,,281,178,103,,41,22,19,
MASTUNG,75 & ABOVE,1860,1070,790,,1609,943,666,,251,127,124,
MUSAKHEL,ALL AGES,182275,96706,85566,3,166470,88205,78262,3,15805,8501,7304,
MUSAKHEL,BELOW 1,4755,2497,2258,,4347,2270,2077,,408,227,181,
MUSAKHEL,01,8005,4512,3493,,7223,4086,3137,,782,426,356,
MUSAKHEL,02,8772,4709,4063,,7986,4266,3720,,786,443,343,
MUSAKHEL,03,9137,4928,4209,,8326,4457,3869,,811,471,340,
MUSAKHEL,04,9508,5140,4368,,8625,4630,3995,,883,510,373,
MUSAKHEL,05,7455,4120,3335,,6834,3753,3081,,621,367,254,
MUSAKHEL,06,7534,4009,3525,,6897,3655,3242,,637,354,283,
MUSAKHEL,07,6958,3816,3142,,6325,3464,2861,,633,352,281,
MUSAKHEL,08,6977,3632,3345,,6433,3356,3077,,544,276,268,
MUSAKHEL,09,5570,3229,2341,,5079,2945,2134,,491,284,207,
MUSAKHEL,10,5960,3288,2672,,5467,3016,2451,,493,272,221,
MUSAKHEL,11,5440,2918,2522,,4941,2643,2298,,499,275,224,
MUSAKHEL,12,5103,2893,2210,,4638,2632,2006,,465,261,204,
MUSAKHEL,13,4854,2709,2145,,4413,2459,1954,,441,250,191,
MUSAKHEL,14,4498,2542,1955,1,4022,2276,1745,1,476,266,210,
MUSAKHEL,15,4035,2334,1701,,3605,2087,1518,,430,247,183,
MUSAKHEL,16,4227,2376,1851,,3767,2108,1659,,460,268,192,
MUSAKHEL,17,4315,2329,1986,,3863,2068,1795,,452,261,191,
MUSAKHEL,18,3332,1634,1698,,2962,1451,1511,,370,183,187,
MUSAKHEL,19,3044,1506,1538,,2711,1310,1401,,333,196,137,
MUSAKHEL,20,2726,1254,1472,,2463,1120,1343,,263,134,129,
MUSAKHEL,21,2440,1147,1293,,2209,1040,1169,,231,107,124,
MUSAKHEL,22,2662,1215,1446,1,2414,1117,1296,1,248,98,150,
MUSAKHEL,23,2300,1107,1193,,2087,1021,1066,,213,86,127,
MUSAKHEL,24,2273,1103,1170,,2083,1025,1058,,190,78,112,
MUSAKHEL,25,1986,951,1035,,1827,877,950,,159,74,85,
MUSAKHEL,26,1978,936,1041,1,1806,864,941,1,172,72,100,
MUSAKHEL,27,1980,979,1001,,1806,892,914,,174,87,87,
MUSAKHEL,28,1783,905,878,,1627,824,803,,156,81,75,
MUSAKHEL,29,1763,916,847,,1634,860,774,,129,56,73,
MUSAKHEL,30,1691,791,900,,1581,732,849,,110,59,51,
MUSAKHEL,31,1594,750,844,,1487,699,788,,107,51,56,
MUSAKHEL,32,1805,828,977,,1677,770,907,,128,58,70,
MUSAKHEL,33,1809,855,954,,1683,795,888,,126,60,66,
MUSAKHEL,34,1675,821,854,,1570,768,802,,105,53,52,
MUSAKHEL,35,1534,772,762,,1432,724,708,,102,48,54,
MUSAKHEL,36,1506,784,722,,1392,727,665,,114,57,57,
MUSAKHEL,37,1535,797,738,,1409,735,674,,126,62,64,
MUSAKHEL,38,1357,689,668,,1248,626,622,,109,63,46,
MUSAKHEL,39,1162,590,572,,1062,545,517,,100,45,55,
MUSAKHEL,40,1313,616,697,,1221,566,655,,92,50,42,
MUSAKHEL,41,1172,612,560,,1096,573,523,,76,39,37,
MUSAKHEL,42,1408,706,702,,1304,649,655,,104,57,47,
MUSAKHEL,43,1454,725,729,,1364,684,680,,90,41,49,
MUSAKHEL,44,1184,638,546,,1094,591,503,,90,47,43,
MUSAKHEL,45,1022,497,525,,958,466,492,,64,31,33,
MUSAKHEL,46,956,487,469,,895,458,437,,61,29,32,
MUSAKHEL,47,1120,540,580,,1047,509,538,,73,31,42,
MUSAKHEL,48,994,550,444,,915,511,404,,79,39,40,
MUSAKHEL,49,809,416,393,,751,386,365,,58,30,28,
MUSAKHEL,50,874,446,428,,812,415,397,,62,31,31,
MUSAKHEL,51,823,435,388,,764,410,354,,59,25,34,
MUSAKHEL,52,1022,551,471,,962,521,441,,60,30,30,
MUSAKHEL,53,1020,553,467,,962,522,440,,58,31,27,
MUSAKHEL,54,758,412,346,,701,381,320,,57,31,26,
MUSAKHEL,55,689,368,321,,641,347,294,,48,21,27,
MUSAKHEL,56,587,322,265,,543,303,240,,44,19,25,
MUSAKHEL,57,571,327,244,,542,310,232,,29,17,12,
MUSAKHEL,58,551,315,236,,508,286,222,,43,29,14,
MUSAKHEL,59,453,281,172,,420,260,160,,33,21,12,
MUSAKHEL,60,556,299,257,,517,281,236,,39,18,21,
MUSAKHEL,61,354,200,154,,321,183,138,,33,17,16,
MUSAKHEL,62,447,227,220,,426,211,215,,21,16,5,
MUSAKHEL,63,515,258,257,,477,242,235,,38,16,22,
MUSAKHEL,64,386,213,173,,352,196,156,,34,17,17,
MUSAKHEL,65,419,250,169,,388,232,156,,31,18,13,
MUSAKHEL,66,274,157,117,,258,145,113,,16,12,4,
MUSAKHEL,67,297,174,123,,279,165,114,,18,9,9,
MUSAKHEL,68,285,163,122,,267,155,112,,18,8,10,
MUSAKHEL,69,231,136,95,,216,129,87,,15,7,8,
MUSAKHEL,70,389,227,162,,364,212,152,,25,15,10,
MUSAKHEL,71,235,142,93,,217,134,83,,18,8,10,
MUSAKHEL,72,273,132,141,,247,120,127,,26,12,14,
MUSAKHEL,73,254,119,135,,231,106,125,,23,13,10,
MUSAKHEL,74,207,120,87,,199,114,85,,8,6,2,
MUSAKHEL,75 & ABOVE,1335,781,554,,1250,739,511,,85,42,43,
NASIRABAD,ALL AGES,563315,287902,275395,18,456363,234470,221877,16,106952,53432,53518,2
NASIRABAD,BELOW 1,12040,6089,5951,,8770,4501,4269,,3270,1588,1682,
NASIRABAD,01,20230,10276,9954,,16477,8394,8083,,3753,1882,1871,
NASIRABAD,02,25231,12865,12366,,20452,10436,10016,,4779,2429,2350,
NASIRABAD,03,27578,14154,13424,,22337,11487,10850,,5241,2667,2574,
NASIRABAD,04,28965,14929,14036,,23357,12057,11300,,5608,2872,2736,
NASIRABAD,05,22699,11545,11154,,18684,9556,9128,,4015,1989,2026,
NASIRABAD,06,21189,10897,10292,,17603,9093,8510,,3586,1804,1782,
NASIRABAD,07,21392,10953,10439,,17490,9044,8446,,3902,1909,1993,
NASIRABAD,08,21744,10465,11279,,18206,8837,9369,,3538,1628,1910,
NASIRABAD,09,15779,8895,6884,,13044,7450,5594,,2735,1445,1290,
NASIRABAD,10,18666,9310,9356,,15658,7921,7737,,3008,1389,1619,
NASIRABAD,11,15623,8310,7313,,12713,6855,5858,,2910,1455,1455,
NASIRABAD,12,16820,8704,8116,,13947,7295,6652,,2873,1409,1464,
NASIRABAD,13,13763,7167,6596,,11026,5836,5190,,2737,1331,1406,
NASIRABAD,14,13483,7087,6393,3,11042,5917,5122,3,2441,1170,1271,
NASIRABAD,15,13110,6877,6229,4,10414,5549,4861,4,2696,1328,1368,
NASIRABAD,16,12682,6807,5872,3,10343,5607,4733,3,2339,1200,1139,
NASIRABAD,17,9884,5229,4653,2,7813,4190,3621,2,2071,1039,1032,
NASIRABAD,18,12631,6444,6187,,10506,5380,5126,,2125,1064,1061,
NASIRABAD,19,9811,5113,4698,,7881,4142,3739,,1930,971,959,
NASIRABAD,20,10545,5399,5146,,8696,4452,4244,,1849,947,902,
NASIRABAD,21,8228,4159,4069,,6471,3264,3207,,1757,895,862,
NASIRABAD,22,8703,4278,4425,,6981,3440,3541,,1722,838,884,
NASIRABAD,23,7197,3564,3632,1,5684,2809,2875,,1513,755,757,1
NASIRABAD,24,7369,3698,3671,,5815,2933,2882,,1554,765,789,
NASIRABAD,25,7633,3786,3847,,6273,3126,3147,,1360,660,700,
NASIRABAD,26,6872,3431,3441,,5436,2743,2693,,1436,688,748,
NASIRABAD,27,6244,3166,3078,,4870,2498,2372,,1374,668,706,
NASIRABAD,28,6512,3154,3358,,5236,2512,2724,,1276,642,634,
NASIRABAD,29,5784,2895,2889,,4544,2253,2291,,1240,642,598,
NASIRABAD,30,6251,3024,3227,,5127,2488,2639,,1124,536,588,
NASIRABAD,31,5449,2516,2933,,4293,1964,2329,,1156,552,604,
NASIRABAD,32,5389,2457,2932,,4266,1940,2326,,1123,517,606,
NASIRABAD,33,5618,2801,2817,,4383,2193,2190,,1235,608,627,
NASIRABAD,34,5182,2434,2748,,4053,1903,2150,,1129,531,598,
NASIRABAD,35,5378,2715,2663,,4406,2219,2187,,972,496,476,
NASIRABAD,36,5077,2545,2532,,4010,1985,2025,,1067,560,507,
NASIRABAD,37,4936,2447,2489,,3867,1912,1955,,1069,535,534,
NASIRABAD,38,5518,2609,2908,1,4477,2105,2372,,1041,504,536,1
NASIRABAD,39,4823,2402,2421,,3887,1936,1951,,936,466,470,
NASIRABAD,40,5135,2452,2683,,4235,1984,2251,,900,468,432,
NASIRABAD,41,5218,2665,2553,,4232,2158,2074,,986,507,479,
NASIRABAD,42,4769,2370,2399,,3770,1868,1902,,999,502,497,
NASIRABAD,43,5483,3057,2426,,4556,2548,2008,,927,509,418,
NASIRABAD,44,4146,2089,2057,,3350,1684,1666,,796,405,391,
NASIRABAD,45,3691,2040,1650,1,3088,1701,1386,1,603,339,264,
NASIRABAD,46,3341,1764,1577,,2730,1445,1285,,611,319,292,
NASIRABAD,47,3084,1717,1367,,2412,1344,1068,,672,373,299,
NASIRABAD,48,3368,1739,1629,,2772,1440,1332,,596,299,297,
NASIRABAD,49,2586,1311,1275,,2083,1065,1018,,503,246,257,
NASIRABAD,50,2741,1371,1370,,2267,1121,1146,,474,250,224,
NASIRABAD,51,2593,1234,1359,,2046,967,1079,,547,267,280,
NASIRABAD,52,2425,1213,1212,,1805,926,879,,620,287,333,
NASIRABAD,53,2886,1541,1343,2,2320,1222,1096,2,566,319,247,
NASIRABAD,54,2265,1188,1077,,1769,910,859,,496,278,218,
NASIRABAD,55,2153,1083,1070,,1753,878,875,,400,205,195,
NASIRABAD,56,1855,961,894,,1478,755,723,,377,206,171,
NASIRABAD,57,1682,864,818,,1295,660,635,,387,204,183,
NASIRABAD,58,2005,1114,891,,1648,912,736,,357,202,155,
NASIRABAD,59,1503,826,677,,1198,652,546,,305,174,131,
NASIRABAD,60,1804,905,899,,1490,745,745,,314,160,154,
NASIRABAD,61,1404,755,649,,1136,600,536,,268,155,113,
NASIRABAD,62,1257,628,629,,972,494,478,,285,134,151,
NASIRABAD,63,1571,840,731,,1280,711,569,,291,129,162,
NASIRABAD,64,1194,618,576,,956,493,463,,238,125,113,
NASIRABAD,65,1293,712,581,,1045,573,472,,248,139,109,
NASIRABAD,66,856,439,417,,696,355,341,,160,84,76,
NASIRABAD,67,741,436,305,,571,342,229,,170,94,76,
NASIRABAD,68,886,419,467,,745,354,391,,141,65,76,
NASIRABAD,69,665,365,300,,543,298,245,,122,67,55,
NASIRABAD,70,1020,563,457,,865,477,388,,155,86,69,
NASIRABAD,71,609,306,303,,497,256,241,,112,50,62,
NASIRABAD,72,600,321,279,,483,275,208,,117,46,71,
NASIRABAD,73,612,280,332,,525,244,281,,87,36,51,
NASIRABAD,74,468,275,193,,392,231,161,,76,44,32,
NASIRABAD,75 & ABOVE,3378,1845,1532,1,2822,1560,1261,1,556,285,271,
NUSHKI,ALL AGES,207200,107967,99228,5,159096,82721,76371,4,48104,25246,22857,1
NUSHKI,BELOW 1,5133,2675,2458,,3985,2079,1906,,1148,596,552,
NUSHKI,01,7451,3987,3464,,5946,3201,2745,,1505,786,719,
NUSHKI,02,8794,4731,4063,,7038,3813,3225,,1756,918,838,
NUSHKI,03,9019,4803,4216,,7158,3808,3350,,1861,995,866,
NUSHKI,04,9866,5254,4612,,7844,4148,3696,,2022,1106,916,
NUSHKI,05,7364,3915,3449,,5698,3051,2647,,1666,864,802,
NUSHKI,06,6855,3566,3289,,5432,2831,2601,,1423,735,688,
NUSHKI,07,6903,3582,3321,,5368,2767,2601,,1535,815,720,
NUSHKI,08,6849,3426,3423,,5365,2643,2722,,1484,783,701,
NUSHKI,09,5017,2838,2179,,3823,2182,1641,,1194,656,538,
NUSHKI,10,5948,3191,2757,,4678,2510,2168,,1270,681,589,
NUSHKI,11,5293,2779,2514,,4106,2166,1940,,1187,613,574,
NUSHKI,12,5500,2907,2593,,4229,2221,2008,,1271,686,585,
NUSHKI,13,4943,2586,2357,,3719,1933,1786,,1224,653,571,
NUSHKI,14,5174,2693,2481,,3945,2047,1898,,1229,646,583,
NUSHKI,15,4475,2333,2142,,3373,1756,1617,,1102,577,525,
NUSHKI,16,4761,2517,2244,,3539,1872,1667,,1222,645,577,
NUSHKI,17,4345,2237,2107,1,3218,1640,1577,1,1127,597,530,
NUSHKI,18,4185,2298,1887,,3167,1729,1438,,1018,569,449,
NUSHKI,19,3701,1994,1707,,2727,1476,1251,,974,518,456,
NUSHKI,20,3987,2106,1881,,2962,1554,1408,,1025,552,473,
NUSHKI,21,3389,1688,1700,1,2498,1236,1261,1,891,452,439,
NUSHKI,22,3554,1687,1867,,2671,1261,1410,,883,426,457,
NUSHKI,23,2873,1428,1445,,2146,1022,1124,,727,406,321,
NUSHKI,24,3388,1636,1752,,2558,1207,1351,,830,429,401,
NUSHKI,25,3067,1474,1593,,2279,1096,1183,,788,378,410,
NUSHKI,26,3040,1459,1581,,2326,1112,1214,,714,347,367,
NUSHKI,27,2950,1466,1483,1,2238,1116,1121,1,712,350,362,
NUSHKI,28,2952,1436,1516,,2228,1091,1137,,724,345,379,
NUSHKI,29,2430,1183,1247,,1831,886,945,,599,297,302,
NUSHKI,30,2646,1280,1366,,1993,945,1048,,653,335,318,
NUSHKI,31,2427,1216,1211,,1813,903,910,,614,313,301,
NUSHKI,32,2698,1341,1357,,2049,1014,1035,,649,327,322,
NUSHKI,33,2189,1064,1124,1,1610,764,845,1,579,300,279,
NUSHKI,34,2502,1267,1235,,1899,951,948,,603,316,287,
NUSHKI,35,2134,1007,1127,,1611,737,874,,523,270,253,
NUSHKI,36,1865,917,948,,1424,708,716,,441,209,232,
NUSHKI,37,2015,1035,980,,1548,780,768,,467,255,212,
NUSHKI,38,2024,1102,922,,1562,851,711,,462,251,211,
NUSHKI,39,1858,960,898,,1408,717,691,,450,243,207,
NUSHKI,40,1992,1054,938,,1546,802,744,,446,252,194,
NUSHKI,41,1811,988,823,,1391,765,626,,420,223,197,
NUSHKI,42,1987,1048,939,,1560,813,747,,427,235,192,
NUSHKI,43,1508,826,681,1,1098,600,498,,410,226,183,1
NUSHKI,44,1581,872,709,,1234,676,558,,347,196,151,
NUSHKI,45,1322,658,664,,1000,490,510,,322,168,154,
NUSHKI,46,1297,701,596,,1003,536,467,,294,165,129,
NUSHKI,47,1237,662,575,,947,504,443,,290,158,132,
NUSHKI,48,1125,622,503,,871,484,387,,254,138,116,
NUSHKI,49,1069,536,533,,821,413,408,,248,123,125,
NUSHKI,50,1062,530,532,,810,403,407,,252,127,125,
NUSHKI,51,985,473,512,,731,356,375,,254,117,137,
NUSHKI,52,1173,595,578,,889,462,427,,284,133,151,
NUSHKI,53,930,504,426,,708,380,328,,222,124,98,
NUSHKI,54,1011,524,487,,771,404,367,,240,120,120,
NUSHKI,55,854,417,437,,644,313,331,,210,104,106,
NUSHKI,56,886,475,411,,655,368,287,,231,107,124,
NUSHKI,57,770,439,331,,583,334,249,,187,105,82,
NUSHKI,58,748,435,313,,549,328,221,,199,107,92,
NUSHKI,59,726,391,335,,525,286,239,,201,105,96,
NUSHKI,60,707,363,344,,542,279,263,,165,84,81,
NUSHKI,61,513,301,212,,375,222,153,,138,79,59,
NUSHKI,62,633,328,305,,496,257,239,,137,71,66,
NUSHKI,63,507,300,207,,372,223,149,,135,77,58,
NUSHKI,64,556,307,249,,443,252,191,,113,55,58,
NUSHKI,65,508,272,236,,376,211,165,,132,61,71,
NUSHKI,66,430,221,209,,343,179,164,,87,42,45,
NUSHKI,67,451,249,202,,345,191,154,,106,58,48,
NUSHKI,68,339,195,144,,239,148,91,,100,47,53,
NUSHKI,69,311,171,140,,229,129,100,,82,42,40,
NUSHKI,70,418,221,197,,323,166,157,,95,55,40,
NUSHKI,71,270,130,140,,192,94,98,,78,36,42,
NUSHKI,72,293,168,125,,218,126,92,,75,42,33,
NUSHKI,73,220,122,98,,160,88,72,,60,34,26,
NUSHKI,74,233,140,93,,171,101,70,,62,39,23,
NUSHKI,75 & ABOVE,1173,665,508,,924,514,410,,249,151,98,
PANJGUR,ALL AGES,509781,269372,240314,95,352088,184562,167494,32,157693,84810,72820,63
PANJGUR,BELOW 1,10954,5405,5549,,8625,4206,4419,,2329,1199,1130,
PANJGUR,01,16694,8855,7839,,12603,6657,5946,,4091,2198,1893,
PANJGUR,02,21895,11234,10661,,16090,8208,7882,,5805,3026,2779,
PANJGUR,03,22105,11634,10471,,16191,8499,7692,,5914,3135,2779,
PANJGUR,04,23466,11869,11597,,17321,8599,8722,,6145,3270,2875,
PANJGUR,05,14695,7638,7057,,10510,5490,5020,,4185,2148,2037,
PANJGUR,06,12390,6361,6029,,8875,4583,4292,,3515,1778,1737,
PANJGUR,07,10944,5740,5204,,7916,4170,3746,,3028,1570,1458,
PANJGUR,08,12680,6032,6648,,8833,4206,4627,,3847,1826,2021,
PANJGUR,09,9729,5481,4248,,6751,3761,2990,,2978,1720,1258,
PANJGUR,10,12170,5957,6213,,8333,4117,4216,,3837,1840,1997,
PANJGUR,11,10890,6010,4880,,7514,4146,3368,,3376,1864,1512,
PANJGUR,12,11301,5742,5559,,7956,4053,3903,,3345,1689,1656,
PANJGUR,13,9728,5387,4341,,6734,3650,3084,,2994,1737,1257,
PANJGUR,14,10882,5723,5156,3,6826,3599,3225,2,4056,2124,1931,1
PANJGUR,15,13204,6562,6639,3,8225,4244,3980,1,4979,2318,2659,2
PANJGUR,16,15347,7450,7893,4,9853,4712,5139,2,5494,2738,2754,2
PANJGUR,17,20905,11790,9108,7,15480,8690,6789,1,5425,3100,2319,6
PANJGUR,18,13072,6711,6348,13,8601,4314,4286,1,4471,2397,2062,12
PANJGUR,19,14798,7988,6791,19,9885,5175,4709,1,4913,2813,2082,18
PANJGUR,20,12726,6070,6640,16,8907,4238,4662,7,3819,1832,1978,9
PANJGUR,21,11342,5783,5557,2,7824,3888,3936,,3518,1895,1621,2
PANJGUR,22,10606,5530,5071,5,7370,3762,3605,3,3236,1768,1466,2
PANJGUR,23,9852,5335,4515,2,7045,3727,3317,1,2807,1608,1198,1
PANJGUR,24,7813,3869,3944,,5373,2659,2714,,2440,1210,1230,
PANJGUR,25,9405,4780,4625,,6373,3236,3137,,3032,1544,1488,
PANJGUR,26,8550,4323,4226,1,5813,2883,2929,1,2737,1440,1297,
PANJGUR,27,7087,3566,3521,,4819,2434,2385,,2268,1132,1136,
PANJGUR,28,7828,3944,3883,1,5306,2659,2646,1,2522,1285,1237,
PANJGUR,29,8322,4233,4087,2,5561,2844,2715,2,2761,1389,1372,
PANJGUR,30,7076,3351,3721,4,4832,2366,2464,2,2244,985,1257,2
PANJGUR,31,6553,3303,3250,,4348,2197,2151,,2205,1106,1099,
PANJGUR,32,6785,3393,3391,1,4566,2357,2209,,2219,1036,1182,1
PANJGUR,33,5747,3169,2578,,3868,2201,1667,,1879,968,911,
PANJGUR,34,5570,2857,2712,1,3554,1840,1714,,2016,1017,998,1
PANJGUR,35,5610,3240,2369,1,3655,2044,1611,,1955,1196,758,1
PANJGUR,36,6405,3815,2588,2,4253,2495,1757,1,2152,1320,831,1
PANJGUR,37,4368,2488,1880,,2900,1597,1303,,1468,891,577,
PANJGUR,38,4902,2653,2249,,3186,1670,1516,,1716,983,733,
PANJGUR,39,5785,3180,2605,,3731,2017,1714,,2054,1163,891,
PANJGUR,40,4509,2566,1943,,3072,1693,1379,,1437,873,564,
PANJGUR,41,4028,2269,1759,,2666,1437,1229,,1362,832,530,
PANJGUR,42,3972,2173,1799,,2631,1377,1254,,1341,796,545,
PANJGUR,43,2662,1477,1185,,1871,1016,855,,791,461,330,
PANJGUR,44,3731,2111,1619,1,2389,1283,1105,1,1342,828,514,
PANJGUR,45,3395,2130,1262,3,2310,1408,899,3,1085,722,363,
PANJGUR,46,3317,1962,1355,,2156,1230,926,,1161,732,429,
PANJGUR,47,2552,1531,1021,,1687,985,702,,865,546,319,
PANJGUR,48,2545,1438,1107,,1676,912,764,,869,526,343,
PANJGUR,49,2943,1632,1311,,1912,1021,891,,1031,611,420,
PANJGUR,50,2413,1364,1048,1,1698,968,729,1,715,396,319,
PANJGUR,51,2126,1189,937,,1430,782,648,,696,407,289,
PANJGUR,52,2153,1198,955,,1405,776,629,,748,422,326,
PANJGUR,53,1575,980,595,,1124,681,443,,451,299,152,
PANJGUR,54,1886,1022,864,,1236,676,560,,650,346,304,
PANJGUR,55,1961,1184,776,1,1281,772,508,1,680,412,268,
PANJGUR,56,1809,1085,724,,1203,687,516,,606,398,208,
PANJGUR,57,1193,718,475,,780,459,321,,413,259,154,
PANJGUR,58,1671,1082,589,,1134,741,393,,537,341,196,
PANJGUR,59,1718,1023,695,,1034,604,430,,684,419,265,
PANJGUR,60,1431,866,565,,993,619,374,,438,247,191,
PANJGUR,61,1308,841,467,,825,501,324,,483,340,143,
PANJGUR,62,1083,657,426,,739,452,287,,344,205,139,
PANJGUR,63,943,636,306,1,650,422,228,,293,214,78,1
PANJGUR,64,1136,702,434,,645,386,259,,491,316,175,
PANJGUR,65,1114,661,453,,742,441,301,,372,220,152,
PANJGUR,66,914,593,321,,610,398,212,,304,195,109,
PANJGUR,67,653,432,221,,422,264,158,,231,168,63,
PANJGUR,68,732,446,286,,484,297,187,,248,149,99,
PANJGUR,69,1134,741,393,,683,439,244,,451,302,149,
PANJGUR,70,824,472,352,,550,328,222,,274,144,130,
PANJGUR,71,631,374,257,,407,230,177,,224,144,80,
PANJGUR,72,439,272,167,,271,185,86,,168,87,81,
PANJGUR,73,331,197,134,,257,146,111,,74,51,23,
PANJGUR,74,547,348,199,,333,214,119,,214,134,80,
PANJGUR,75 & ABOVE,4221,2549,1671,1,2376,1539,837,,1845,1010,834,1
PISHIN,ALL AGES,835482,426597,408862,23,591697,302354,289328,15,243785,124243,119534,8
PISHIN,BELOW 1,17778,9199,8579,,13307,6928,6379,,4471,2271,2200,
PISHIN,01,38528,20593,17935,,28233,15171,13062,,10295,5422,4873,
PISHIN,02,39252,20458,18794,,28584,14961,13623,,10668,5497,5171,
PISHIN,03,41062,21622,19440,,29688,15586,14102,,11374,6036,5338,
PISHIN,04,41765,21779,19986,,29981,15627,14354,,11784,6152,5632,
PISHIN,05,29977,15596,14381,,21058,10964,10094,,8919,4632,4287,
PISHIN,06,29907,15437,14470,,21181,10984,10197,,8726,4453,4273,
PISHIN,07,28318,14791,13527,,19732,10312,9420,,8586,4479,4107,
PISHIN,08,27938,13587,14351,,19703,9663,10040,,8235,3924,4311,
PISHIN,09,23506,12795,10711,,16411,8996,7415,,7095,3799,3296,
PISHIN,10,23751,12475,11276,,16915,8951,7964,,6836,3524,3312,
PISHIN,11,23551,12087,11464,,16479,8518,7961,,7072,3569,3503,
PISHIN,12,21403,11201,10202,,15178,8026,7152,,6225,3175,3050,
PISHIN,13,21086,10906,10180,,14775,7637,7138,,6311,3269,3042,
PISHIN,14,20215,10487,9722,6,14329,7401,6923,5,5886,3086,2799,1
PISHIN,15,19140,9963,9174,3,13369,6939,6428,2,5771,3024,2746,1
PISHIN,16,19364,9824,9537,3,13787,6982,6803,2,5577,2842,2734,1
PISHIN,17,18337,8906,9431,,13183,6419,6764,,5154,2487,2667,
PISHIN,18,18724,9068,9656,,13216,6375,6841,,5508,2693,2815,
PISHIN,19,18004,8354,9650,,12816,5849,6967,,5188,2505,2683,
PISHIN,20,17901,7922,9977,2,12730,5594,7134,2,5171,2328,2843,
PISHIN,21,15973,7175,8798,,11473,5159,6314,,4500,2016,2484,
PISHIN,22,14975,6692,8283,,10613,4693,5920,,4362,1999,2363,
PISHIN,23,12985,6104,6880,1,9205,4329,4876,,3780,1775,2004,1
PISHIN,24,12875,6210,6665,,9245,4499,4746,,3630,1711,1919,
PISHIN,25,11750,5570,6179,1,8212,3967,4244,1,3538,1603,1935,
