name_admin_unit,admin_unit,age_group,marital_status,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
BATAGRAM,DISTRICT,65 - 69,MARRIED,5611,2264,3347,,5611,2264,3347,,,,,
BATAGRAM,DISTRICT,65 - 69,NEVER MARRIED,23,8,15,,23,8,15,,,,,
BATAGRAM,DISTRICT,65 - 69,SEPERATION,7,5,2,,7,5,2,,,,,
BATAGRAM,DISTRICT,65 - 69,WIDOWED,1227,943,284,,1227,943,284,,,,,
BATAGRAM,DISTRICT,70 - 74,DIVORCED,1,,1,,1,,1,,,,,
BATAGRAM,DISTRICT,70 - 74,MARRIED,4789,1827,2962,,4789,1827,2962,,,,,
BATAGRAM,DISTRICT,70 - 74,NEVER MARRIED,30,9,21,,30,9,21,,,,,
BATAGRAM,DISTRICT,70 - 74,SEPERATION,8,5,3,,8,5,3,,,,,
BATAGRAM,DISTRICT,70 - 74,WIDOWED,1514,1134,380,,1514,1134,380,,,,,
BATAGRAM,DISTRICT,75 & ABOVE,DIVORCED,4,1,3,,4,1,3,,,,,
BATAGRAM,DISTRICT,75 & ABOVE,MARRIED,4583,1337,3246,,4583,1337,3246,,,,,
BATAGRAM,DISTRICT,75 & ABOVE,NEVER MARRIED,18,6,12,,18,6,12,,,,,
BATAGRAM,DISTRICT,75 & ABOVE,SEPERATION,8,1,7,,8,1,7,,,,,
BATAGRAM,DISTRICT,75 & ABOVE,WIDOWED,2825,1913,912,,2825,1913,912,,,,,
BUNER,DISTRICT,15 &  ABOVE,DIVORCED,430,376,54,,430,376,54,,,,,
BUNER,DISTRICT,15 &  ABOVE,MARRIED,388363,213048,175315,,388363,213048,175315,,,,,
BUNER,DISTRICT,15 &  ABOVE,NEVER MARRIED,166425,67299,99099,27,166425,67299,99099,27,,,,
BUNER,DISTRICT,15 &  ABOVE,SEPERATION,407,330,77,,407,330,77,,,,,
BUNER,DISTRICT,15 &  ABOVE,WIDOWED,16630,14053,2577,,16630,14053,2577,,,,,
BUNER,DISTRICT,15 - 19,DIVORCED,17,15,2,,17,15,2,,,,,
BUNER,DISTRICT,15 - 19,MARRIED,16108,13034,3074,,16108,13034,3074,,,,,
BUNER,DISTRICT,15 - 19,NEVER MARRIED,102598,44508,58084,6,102598,44508,58084,6,,,,
BUNER,DISTRICT,15 - 19,SEPERATION,22,15,7,,22,15,7,,,,,
BUNER,DISTRICT,15 - 19,WIDOWED,31,25,6,,31,25,6,,,,,
BUNER,DISTRICT,20 - 24,DIVORCED,56,48,8,,56,48,8,,,,,
BUNER,DISTRICT,20 - 24,MARRIED,49021,33476,15545,,49021,33476,15545,,,,,
BUNER,DISTRICT,20 - 24,NEVER MARRIED,41672,13041,28625,6,41672,13041,28625,6,,,,
BUNER,DISTRICT,20 - 24,SEPERATION,42,30,12,,42,30,12,,,,,
BUNER,DISTRICT,20 - 24,WIDOWED,93,72,21,,93,72,21,,,,,
BUNER,DISTRICT,25 - 29,DIVORCED,71,59,12,,71,59,12,,,,,
BUNER,DISTRICT,25 - 29,MARRIED,56479,32800,23679,,56479,32800,23679,,,,,
BUNER,DISTRICT,25 - 29,NEVER MARRIED,12690,4137,8546,7,12690,4137,8546,7,,,,
BUNER,DISTRICT,25 - 29,SEPERATION,32,24,8,,32,24,8,,,,,
BUNER,DISTRICT,25 - 29,WIDOWED,174,154,20,,174,154,20,,,,,
BUNER,DISTRICT,30 - 34,DIVORCED,65,60,5,,65,60,5,,,,,
BUNER,DISTRICT,30 - 34,MARRIED,56616,31648,24968,,56616,31648,24968,,,,,
BUNER,DISTRICT,30 - 34,NEVER MARRIED,4359,2251,2102,6,4359,2251,2102,6,,,,
BUNER,DISTRICT,30 - 34,SEPERATION,34,29,5,,34,29,5,,,,,
BUNER,DISTRICT,30 - 34,WIDOWED,313,274,39,,313,274,39,,,,,
BUNER,DISTRICT,35 - 39,DIVORCED,57,54,3,,57,54,3,,,,,
BUNER,DISTRICT,35 - 39,MARRIED,48719,26481,22238,,48719,26481,22238,,,,,
BUNER,DISTRICT,35 - 39,NEVER MARRIED,1979,1207,771,1,1979,1207,771,1,,,,
BUNER,DISTRICT,35 - 39,SEPERATION,53,44,9,,53,44,9,,,,,
BUNER,DISTRICT,35 - 39,WIDOWED,469,436,33,,469,436,33,,,,,
BUNER,DISTRICT,40 - 44,DIVORCED,54,44,10,,54,44,10,,,,,
BUNER,DISTRICT,40 - 44,MARRIED,41943,22252,19691,,41943,22252,19691,,,,,
BUNER,DISTRICT,40 - 44,NEVER MARRIED,1186,807,378,1,1186,807,378,1,,,,
BUNER,DISTRICT,40 - 44,SEPERATION,51,47,4,,51,47,4,,,,,
BUNER,DISTRICT,40 - 44,WIDOWED,792,742,50,,792,742,50,,,,,
BUNER,DISTRICT,45 - 49,DIVORCED,38,34,4,,38,34,4,,,,,
BUNER,DISTRICT,45 - 49,MARRIED,32083,16486,15597,,32083,16486,15597,,,,,
BUNER,DISTRICT,45 - 49,NEVER MARRIED,665,461,204,,665,461,204,,,,,
BUNER,DISTRICT,45 - 49,SEPERATION,42,39,3,,42,39,3,,,,,
BUNER,DISTRICT,45 - 49,WIDOWED,1049,966,83,,1049,966,83,,,,,
BUNER,DISTRICT,50 - 54,DIVORCED,26,25,1,,26,25,1,,,,,
BUNER,DISTRICT,50 - 54,MARRIED,26348,12755,13593,,26348,12755,13593,,,,,
BUNER,DISTRICT,50 - 54,NEVER MARRIED,424,301,123,,424,301,123,,,,,
BUNER,DISTRICT,50 - 54,SEPERATION,28,27,1,,28,27,1,,,,,
BUNER,DISTRICT,50 - 54,WIDOWED,1450,1359,91,,1450,1359,91,,,,,
BUNER,DISTRICT,55 - 59,DIVORCED,14,11,3,,14,11,3,,,,,
BUNER,DISTRICT,55 - 59,MARRIED,19196,8513,10683,,19196,8513,10683,,,,,
BUNER,DISTRICT,55 - 59,NEVER MARRIED,294,203,91,,294,203,91,,,,,
BUNER,DISTRICT,55 - 59,SEPERATION,26,21,5,,26,21,5,,,,,
BUNER,DISTRICT,55 - 59,WIDOWED,1458,1321,137,,1458,1321,137,,,,,
BUNER,DISTRICT,60 - 64,DIVORCED,13,10,3,,13,10,3,,,,,
BUNER,DISTRICT,60 - 64,MARRIED,14707,6238,8469,,14707,6238,8469,,,,,
BUNER,DISTRICT,60 - 64,NEVER MARRIED,224,159,65,,224,159,65,,,,,
BUNER,DISTRICT,60 - 64,SEPERATION,21,17,4,,21,17,4,,,,,
BUNER,DISTRICT,60 - 64,WIDOWED,2033,1810,223,,2033,1810,223,,,,,
BUNER,DISTRICT,65 - 69,DIVORCED,9,7,2,,9,7,2,,,,,
BUNER,DISTRICT,65 - 69,MARRIED,11169,4369,6800,,11169,4369,6800,,,,,
BUNER,DISTRICT,65 - 69,NEVER MARRIED,144,108,36,,144,108,36,,,,,
BUNER,DISTRICT,65 - 69,SEPERATION,24,18,6,,24,18,6,,,,,
BUNER,DISTRICT,65 - 69,WIDOWED,2189,1857,332,,2189,1857,332,,,,,
BUNER,DISTRICT,70 - 74,DIVORCED,5,5,,,5,5,,,,,,
BUNER,DISTRICT,70 - 74,MARRIED,8253,2879,5374,,8253,2879,5374,,,,,
BUNER,DISTRICT,70 - 74,NEVER MARRIED,108,69,39,,108,69,39,,,,,
BUNER,DISTRICT,70 - 74,SEPERATION,16,8,8,,16,8,8,,,,,
BUNER,DISTRICT,70 - 74,WIDOWED,2516,2058,458,,2516,2058,458,,,,,
BUNER,DISTRICT,75 & ABOVE,DIVORCED,5,4,1,,5,4,1,,,,,
BUNER,DISTRICT,75 & ABOVE,MARRIED,7721,2117,5604,,7721,2117,5604,,,,,
BUNER,DISTRICT,75 & ABOVE,NEVER MARRIED,82,47,35,,82,47,35,,,,,
BUNER,DISTRICT,75 & ABOVE,SEPERATION,16,11,5,,16,11,5,,,,,
BUNER,DISTRICT,75 & ABOVE,WIDOWED,4063,2979,1084,,4063,2979,1084,,,,,
CHARSADDA,DISTRICT,15 &  ABOVE,DIVORCED,455,359,96,,348,282,66,,107,77,30,
CHARSADDA,DISTRICT,15 &  ABOVE,MARRIED,714415,367779,346636,,598105,308428,289677,,116310,59351,56959,
CHARSADDA,DISTRICT,15 &  ABOVE,NEVER MARRIED,317226,121204,196006,16,262620,100123,162484,13,54606,21081,33522,3
CHARSADDA,DISTRICT,15 &  ABOVE,SEPERATION,470,303,167,,385,247,138,,85,56,29,
CHARSADDA,DISTRICT,15 &  ABOVE,WIDOWED,27023,22157,4866,,21986,18036,3950,,5037,4121,916,
CHARSADDA,DISTRICT,15 - 19,DIVORCED,20,17,3,,17,14,3,,3,3,,
CHARSADDA,DISTRICT,15 - 19,MARRIED,25234,21889,3345,,21586,18712,2874,,3648,3177,471,
CHARSADDA,DISTRICT,15 - 19,NEVER MARRIED,160550,68245,92297,8,135163,57479,77676,8,25387,10766,14621,
CHARSADDA,DISTRICT,15 - 19,SEPERATION,22,18,4,,17,15,2,,5,3,2,
CHARSADDA,DISTRICT,15 - 19,WIDOWED,26,22,4,,18,16,2,,8,6,2,
CHARSADDA,DISTRICT,20 - 24,DIVORCED,52,49,3,,44,42,2,,8,7,1,
CHARSADDA,DISTRICT,20 - 24,MARRIED,69707,51938,17769,,59323,44036,15287,,10384,7902,2482,
CHARSADDA,DISTRICT,20 - 24,NEVER MARRIED,84347,24625,59721,1,70086,20225,49860,1,14261,4400,9861,
CHARSADDA,DISTRICT,20 - 24,SEPERATION,45,29,16,,37,25,12,,8,4,4,
CHARSADDA,DISTRICT,20 - 24,WIDOWED,116,96,20,,95,75,20,,21,21,,
CHARSADDA,DISTRICT,25 - 29,DIVORCED,77,65,12,,65,54,11,,12,11,1,
CHARSADDA,DISTRICT,25 - 29,MARRIED,96259,58172,38087,,81571,49076,32495,,14688,9096,5592,
CHARSADDA,DISTRICT,25 - 29,NEVER MARRIED,36920,10215,26701,4,29915,8286,21628,1,7005,1929,5073,3
CHARSADDA,DISTRICT,25 - 29,SEPERATION,40,29,11,,31,21,10,,9,8,1,
CHARSADDA,DISTRICT,25 - 29,WIDOWED,285,231,54,,239,193,46,,46,38,8,
CHARSADDA,DISTRICT,30 - 34,DIVORCED,88,74,14,,65,57,8,,23,17,6,
CHARSADDA,DISTRICT,30 - 34,MARRIED,106870,56280,50590,,89902,47118,42784,,16968,9162,7806,
CHARSADDA,DISTRICT,30 - 34,NEVER MARRIED,15876,6219,9656,1,12614,4984,7629,1,3262,1235,2027,
CHARSADDA,DISTRICT,30 - 34,SEPERATION,61,45,16,,47,34,13,,14,11,3,
CHARSADDA,DISTRICT,30 - 34,WIDOWED,516,472,44,,416,383,33,,100,89,11,
CHARSADDA,DISTRICT,35 - 39,DIVORCED,68,50,18,,45,34,11,,23,16,7,
CHARSADDA,DISTRICT,35 - 39,MARRIED,98079,46096,51983,,81700,38274,43426,,16379,7822,8557,
CHARSADDA,DISTRICT,35 - 39,NEVER MARRIED,7193,3694,3499,,5554,2907,2647,,1639,787,852,
CHARSADDA,DISTRICT,35 - 39,SEPERATION,63,35,28,,48,27,21,,15,8,7,
CHARSADDA,DISTRICT,35 - 39,WIDOWED,848,755,93,,675,602,73,,173,153,20,
CHARSADDA,DISTRICT,40 - 44,DIVORCED,46,35,11,,34,27,7,,12,8,4,
CHARSADDA,DISTRICT,40 - 44,MARRIED,82069,37676,44393,,68141,31375,36766,,13928,6301,7627,
CHARSADDA,DISTRICT,40 - 44,NEVER MARRIED,4190,2589,1601,,3205,2002,1203,,985,587,398,
CHARSADDA,DISTRICT,40 - 44,SEPERATION,59,40,19,,46,32,14,,13,8,5,
CHARSADDA,DISTRICT,40 - 44,WIDOWED,1393,1278,115,,1124,1037,87,,269,241,28,
CHARSADDA,DISTRICT,45 - 49,DIVORCED,41,29,12,,36,26,10,,5,3,2,
CHARSADDA,DISTRICT,45 - 49,MARRIED,61899,28348,33551,,51104,23590,27514,,10795,4758,6037,
CHARSADDA,DISTRICT,45 - 49,NEVER MARRIED,2433,1539,894,,1843,1200,643,,590,339,251,
CHARSADDA,DISTRICT,45 - 49,SEPERATION,28,18,10,,18,9,9,,10,9,1,
CHARSADDA,DISTRICT,45 - 49,WIDOWED,1882,1753,129,,1514,1407,107,,368,346,22,
CHARSADDA,DISTRICT,50 - 54,DIVORCED,19,13,6,,15,11,4,,4,2,2,
CHARSADDA,DISTRICT,50 - 54,MARRIED,52494,23291,29203,,43608,19470,24138,,8886,3821,5065,
CHARSADDA,DISTRICT,50 - 54,NEVER MARRIED,1835,1287,548,,1366,974,392,,469,313,156,
CHARSADDA,DISTRICT,50 - 54,SEPERATION,31,18,13,,26,16,10,,5,2,3,
CHARSADDA,DISTRICT,50 - 54,WIDOWED,2754,2527,227,,2222,2038,184,,532,489,43,
CHARSADDA,DISTRICT,55 - 59,DIVORCED,13,9,4,,7,5,2,,6,4,2,
CHARSADDA,DISTRICT,55 - 59,MARRIED,38681,15917,22764,,31932,13129,18803,,6749,2788,3961,
CHARSADDA,DISTRICT,55 - 59,NEVER MARRIED,1241,868,372,1,942,662,279,1,299,206,93,
CHARSADDA,DISTRICT,55 - 59,SEPERATION,25,15,10,,23,15,8,,2,,2,
CHARSADDA,DISTRICT,55 - 59,WIDOWED,2836,2546,290,,2326,2085,241,,510,461,49,
CHARSADDA,DISTRICT,60 - 64,DIVORCED,14,9,5,,10,6,4,,4,3,1,
CHARSADDA,DISTRICT,60 - 64,MARRIED,32084,12446,19638,,26676,10390,16286,,5408,2056,3352,
CHARSADDA,DISTRICT,60 - 64,NEVER MARRIED,1070,795,275,,786,587,199,,284,208,76,
CHARSADDA,DISTRICT,60 - 64,SEPERATION,26,17,9,,24,16,8,,2,1,1,
CHARSADDA,DISTRICT,60 - 64,WIDOWED,3947,3365,582,,3188,2717,471,,759,648,111,
CHARSADDA,DISTRICT,65 - 69,DIVORCED,5,2,3,,2,1,1,,3,1,2,
CHARSADDA,DISTRICT,65 - 69,MARRIED,22064,7335,14729,,18213,6135,12078,,3851,1200,2651,
CHARSADDA,DISTRICT,65 - 69,NEVER MARRIED,653,474,179,,477,341,136,,176,133,43,
CHARSADDA,DISTRICT,65 - 69,SEPERATION,17,11,6,,16,10,6,,1,1,,
CHARSADDA,DISTRICT,65 - 69,WIDOWED,3419,2730,689,,2772,2210,562,,647,520,127,
CHARSADDA,DISTRICT,70 - 74,DIVORCED,9,6,3,,7,4,3,,2,2,,
CHARSADDA,DISTRICT,70 - 74,MARRIED,15726,4902,10824,,13051,4125,8926,,2675,777,1898,
CHARSADDA,DISTRICT,70 - 74,NEVER MARRIED,509,378,131,,367,270,97,,142,108,34,
CHARSADDA,DISTRICT,70 - 74,SEPERATION,27,19,8,,27,19,8,,,,,
CHARSADDA,DISTRICT,70 - 74,WIDOWED,3829,2912,917,,3128,2386,742,,701,526,175,
CHARSADDA,DISTRICT,75 & ABOVE,DIVORCED,3,1,2,,1,1,,,2,,2,
CHARSADDA,DISTRICT,75 & ABOVE,MARRIED,13249,3489,9760,,11298,2998,8300,,1951,491,1460,
CHARSADDA,DISTRICT,75 & ABOVE,NEVER MARRIED,409,276,132,1,302,206,95,1,107,70,37,
CHARSADDA,DISTRICT,75 & ABOVE,SEPERATION,26,9,17,,25,8,17,,1,1,,
CHARSADDA,DISTRICT,75 & ABOVE,WIDOWED,5172,3470,1702,,4269,2887,1382,,903,583,320,
DERA ISMAIL KHAN,DISTRICT,15 &  ABOVE,DIVORCED,1834,1352,482,,1330,971,359,,504,381,123,
DERA ISMAIL KHAN,DISTRICT,15 &  ABOVE,MARRIED,689698,345304,344394,,542585,272950,269635,,147113,72354,74759,
DERA ISMAIL KHAN,DISTRICT,15 &  ABOVE,NEVER MARRIED,303469,115479,187841,149,225742,84735,140996,11,77727,30744,46845,138
DERA ISMAIL KHAN,DISTRICT,15 &  ABOVE,SEPERATION,1056,693,363,,820,536,284,,236,157,79,
DERA ISMAIL KHAN,DISTRICT,15 &  ABOVE,WIDOWED,37300,28259,9041,,27474,20635,6839,,9826,7624,2202,
DERA ISMAIL KHAN,DISTRICT,15 - 19,DIVORCED,51,47,4,,42,38,4,,9,9,,
DERA ISMAIL KHAN,DISTRICT,15 - 19,MARRIED,20868,15342,5526,,17971,13091,4880,,2897,2251,646,
DERA ISMAIL KHAN,DISTRICT,15 - 19,NEVER MARRIED,165020,70429,94581,10,129623,54568,75049,6,35397,15861,19532,4
DERA ISMAIL KHAN,DISTRICT,15 - 19,SEPERATION,45,33,12,,38,30,8,,7,3,4,
DERA ISMAIL KHAN,DISTRICT,15 - 19,WIDOWED,71,40,31,,62,33,29,,9,7,2,
DERA ISMAIL KHAN,DISTRICT,20 - 24,DIVORCED,147,113,34,,112,84,28,,35,29,6,
DERA ISMAIL KHAN,DISTRICT,20 - 24,MARRIED,70006,44969,25037,,59043,37472,21571,,10963,7497,3466,
DERA ISMAIL KHAN,DISTRICT,20 - 24,NEVER MARRIED,79761,26169,53583,9,58178,18136,40042,,21583,8033,13541,9
DERA ISMAIL KHAN,DISTRICT,20 - 24,SEPERATION,94,60,34,,78,47,31,,16,13,3,
DERA ISMAIL KHAN,DISTRICT,20 - 24,WIDOWED,230,155,75,,193,132,61,,37,23,14,
DERA ISMAIL KHAN,DISTRICT,25 - 29,DIVORCED,241,186,55,,186,138,48,,55,48,7,
DERA ISMAIL KHAN,DISTRICT,25 - 29,MARRIED,94752,52541,42211,,76130,41690,34440,,18622,10851,7771,
DERA ISMAIL KHAN,DISTRICT,25 - 29,NEVER MARRIED,32898,9565,23305,28,22122,6216,15904,2,10776,3349,7401,26
DERA ISMAIL KHAN,DISTRICT,25 - 29,SEPERATION,105,75,30,,79,56,23,,26,19,7,
DERA ISMAIL KHAN,DISTRICT,25 - 29,WIDOWED,448,295,153,,363,235,128,,85,60,25,
DERA ISMAIL KHAN,DISTRICT,30 - 34,DIVORCED,301,212,89,,231,158,73,,70,54,16,
DERA ISMAIL KHAN,DISTRICT,30 - 34,MARRIED,104674,55128,49546,,82835,43609,39226,,21839,11519,10320,
DERA ISMAIL KHAN,DISTRICT,30 - 34,NEVER MARRIED,12917,4233,8651,33,8201,2778,5422,1,4716,1455,3229,32
DERA ISMAIL KHAN,DISTRICT,30 - 34,SEPERATION,133,86,47,,107,68,39,,26,18,8,
DERA ISMAIL KHAN,DISTRICT,30 - 34,WIDOWED,816,625,191,,639,479,160,,177,146,31,
DERA ISMAIL KHAN,DISTRICT,35 - 39,DIVORCED,280,204,76,,200,144,56,,80,60,20,
DERA ISMAIL KHAN,DISTRICT,35 - 39,MARRIED,94992,45948,49044,,73310,35434,37876,,21682,10514,11168,
DERA ISMAIL KHAN,DISTRICT,35 - 39,NEVER MARRIED,5582,1972,3584,26,3444,1244,2200,,2138,728,1384,26
DERA ISMAIL KHAN,DISTRICT,35 - 39,SEPERATION,141,80,61,,108,60,48,,33,20,13,
DERA ISMAIL KHAN,DISTRICT,35 - 39,WIDOWED,1243,958,285,,961,732,229,,282,226,56,
DERA ISMAIL KHAN,DISTRICT,40 - 44,DIVORCED,220,149,71,,152,97,55,,68,52,16,
DERA ISMAIL KHAN,DISTRICT,40 - 44,MARRIED,78923,36849,42074,,60797,28494,32303,,18126,8355,9771,
DERA ISMAIL KHAN,DISTRICT,40 - 44,NEVER MARRIED,2776,1080,1671,25,1635,647,988,,1141,433,683,25
DERA ISMAIL KHAN,DISTRICT,40 - 44,SEPERATION,127,92,35,,98,73,25,,29,19,10,
DERA ISMAIL KHAN,DISTRICT,40 - 44,WIDOWED,1808,1464,344,,1328,1071,257,,480,393,87,
DERA ISMAIL KHAN,DISTRICT,45 - 49,DIVORCED,164,119,45,,108,79,29,,56,40,16,
DERA ISMAIL KHAN,DISTRICT,45 - 49,MARRIED,59143,27882,31261,,44975,21492,23483,,14168,6390,7778,
DERA ISMAIL KHAN,DISTRICT,45 - 49,NEVER MARRIED,1542,620,916,6,852,318,534,,690,302,382,6
DERA ISMAIL KHAN,DISTRICT,45 - 49,SEPERATION,113,76,37,,82,50,32,,31,26,5,
DERA ISMAIL KHAN,DISTRICT,45 - 49,WIDOWED,2379,1983,396,,1705,1406,299,,674,577,97,
DERA ISMAIL KHAN,DISTRICT,50 - 54,DIVORCED,146,119,27,,95,83,12,,51,36,15,
DERA ISMAIL KHAN,DISTRICT,50 - 54,MARRIED,53032,24168,28864,,40786,18718,22068,,12246,5450,6796,
DERA ISMAIL KHAN,DISTRICT,50 - 54,NEVER MARRIED,992,455,531,6,567,276,289,2,425,179,242,4
DERA ISMAIL KHAN,DISTRICT,50 - 54,SEPERATION,85,56,29,,67,45,22,,18,11,7,
DERA ISMAIL KHAN,DISTRICT,50 - 54,WIDOWED,3807,3157,650,,2760,2278,482,,1047,879,168,
DERA ISMAIL KHAN,DISTRICT,55 - 59,DIVORCED,125,95,30,,82,66,16,,43,29,14,
DERA ISMAIL KHAN,DISTRICT,55 - 59,MARRIED,41573,17421,24152,,31765,13417,18348,,9808,4004,5804,
DERA ISMAIL KHAN,DISTRICT,55 - 59,NEVER MARRIED,741,333,405,3,428,203,225,,313,130,180,3
DERA ISMAIL KHAN,DISTRICT,55 - 59,SEPERATION,97,62,35,,71,49,22,,26,13,13,
DERA ISMAIL KHAN,DISTRICT,55 - 59,WIDOWED,4473,3585,888,,3203,2522,681,,1270,1063,207,
DERA ISMAIL KHAN,DISTRICT,60 - 64,DIVORCED,68,49,19,,44,31,13,,24,18,6,
DERA ISMAIL KHAN,DISTRICT,60 - 64,MARRIED,30078,11698,18380,,22849,9011,13838,,7229,2687,4542,
DERA ISMAIL KHAN,DISTRICT,60 - 64,NEVER MARRIED,540,264,275,1,310,163,147,,230,101,128,1
DERA ISMAIL KHAN,DISTRICT,60 - 64,SEPERATION,50,35,15,,42,30,12,,8,5,3,
DERA ISMAIL KHAN,DISTRICT,60 - 64,WIDOWED,5200,4071,1129,,3762,2940,822,,1438,1131,307,
DERA ISMAIL KHAN,DISTRICT,65 - 69,DIVORCED,51,33,18,,41,27,14,,10,6,4,
DERA ISMAIL KHAN,DISTRICT,65 - 69,MARRIED,19767,7047,12720,,15026,5460,9566,,4741,1587,3154,
DERA ISMAIL KHAN,DISTRICT,65 - 69,NEVER MARRIED,348,200,148,,197,112,85,,151,88,63,
DERA ISMAIL KHAN,DISTRICT,65 - 69,SEPERATION,30,16,14,,22,12,10,,8,4,4,
DERA ISMAIL KHAN,DISTRICT,65 - 69,WIDOWED,5045,3764,1281,,3654,2699,955,,1391,1065,326,
DERA ISMAIL KHAN,DISTRICT,70 - 74,DIVORCED,28,16,12,,25,16,9,,3,,3,
DERA ISMAIL KHAN,DISTRICT,70 - 74,MARRIED,13151,4144,9007,,10196,3297,6899,,2955,847,2108,
DERA ISMAIL KHAN,DISTRICT,70 - 74,NEVER MARRIED,206,87,118,1,109,43,66,,97,44,52,1
DERA ISMAIL KHAN,DISTRICT,70 - 74,SEPERATION,19,12,7,,15,9,6,,4,3,1,
DERA ISMAIL KHAN,DISTRICT,70 - 74,WIDOWED,5352,3833,1519,,3971,2825,1146,,1381,1008,373,
DERA ISMAIL KHAN,DISTRICT,75 & ABOVE,DIVORCED,12,10,2,,12,10,2,,,,,
DERA ISMAIL KHAN,DISTRICT,75 & ABOVE,MARRIED,8739,2167,6572,,6902,1765,5137,,1837,402,1435,
DERA ISMAIL KHAN,DISTRICT,75 & ABOVE,NEVER MARRIED,146,72,73,1,76,31,45,,70,41,28,1
DERA ISMAIL KHAN,DISTRICT,75 & ABOVE,SEPERATION,17,10,7,,13,7,6,,4,3,1,
DERA ISMAIL KHAN,DISTRICT,75 & ABOVE,WIDOWED,6428,4329,2099,,4873,3283,1590,,1555,1046,509,
HANGU,DISTRICT,15 &  ABOVE,DIVORCED,528,441,87,,480,405,75,,48,36,12,
HANGU,DISTRICT,15 &  ABOVE,MARRIED,195411,111059,84352,,163481,93962,69519,,31930,17097,14833,
HANGU,DISTRICT,15 &  ABOVE,NEVER MARRIED,95518,40422,55089,7,78944,33394,45547,3,16574,7028,9542,4
HANGU,DISTRICT,15 &  ABOVE,SEPERATION,355,273,82,,320,246,74,,35,27,8,
HANGU,DISTRICT,15 &  ABOVE,WIDOWED,10078,8369,1709,,8496,7115,1381,,1582,1254,328,
HANGU,DISTRICT,15 - 19,DIVORCED,13,12,1,,12,11,1,,1,1,,
HANGU,DISTRICT,15 - 19,MARRIED,6853,5042,1811,,6048,4439,1609,,805,603,202,
HANGU,DISTRICT,15 - 19,NEVER MARRIED,56511,25276,31232,3,47760,21355,26402,3,8751,3921,4830,
HANGU,DISTRICT,15 - 19,SEPERATION,22,19,3,,20,18,2,,2,1,1,
HANGU,DISTRICT,15 - 19,WIDOWED,4,3,1,,4,3,1,,,,,
HANGU,DISTRICT,20 - 24,DIVORCED,45,40,5,,43,39,4,,2,1,1,
HANGU,DISTRICT,20 - 24,MARRIED,20937,14256,6681,,18094,12219,5875,,2843,2037,806,
HANGU,DISTRICT,20 - 24,NEVER MARRIED,23767,8915,14852,,19492,7236,12256,,4275,1679,2596,
HANGU,DISTRICT,20 - 24,SEPERATION,27,21,6,,24,18,6,,3,3,,
HANGU,DISTRICT,20 - 24,WIDOWED,41,32,9,,34,25,9,,7,7,,
HANGU,DISTRICT,25 - 29,DIVORCED,66,56,10,,63,54,9,,3,2,1,
HANGU,DISTRICT,25 - 29,MARRIED,29248,18124,11124,,24891,15361,9530,,4357,2763,1594,
HANGU,DISTRICT,25 - 29,NEVER MARRIED,8594,3006,5587,1,6734,2312,4422,,1860,694,1165,1
HANGU,DISTRICT,25 - 29,SEPERATION,23,14,9,,21,12,9,,2,2,,
HANGU,DISTRICT,25 - 29,WIDOWED,111,96,15,,91,79,12,,20,17,3,
HANGU,DISTRICT,30 - 34,DIVORCED,72,60,12,,66,57,9,,6,3,3,
HANGU,DISTRICT,30 - 34,MARRIED,29546,17535,12011,,24786,14916,9870,,4760,2619,2141,
HANGU,DISTRICT,30 - 34,NEVER MARRIED,3095,1323,1770,2,2328,1032,1296,,767,291,474,2
HANGU,DISTRICT,30 - 34,SEPERATION,51,40,11,,49,38,11,,2,2,,
HANGU,DISTRICT,30 - 34,WIDOWED,212,193,19,,175,159,16,,37,34,3,
HANGU,DISTRICT,35 - 39,DIVORCED,77,67,10,,72,63,9,,5,4,1,
HANGU,DISTRICT,35 - 39,MARRIED,27688,15790,11898,,22818,13224,9594,,4870,2566,2304,
HANGU,DISTRICT,35 - 39,NEVER MARRIED,1604,788,815,1,1186,606,580,,418,182,235,1
HANGU,DISTRICT,35 - 39,SEPERATION,48,39,9,,45,36,9,,3,3,,
HANGU,DISTRICT,35 - 39,WIDOWED,406,357,49,,348,316,32,,58,41,17,
HANGU,DISTRICT,40 - 44,DIVORCED,81,64,17,,72,57,15,,9,7,2,
HANGU,DISTRICT,40 - 44,MARRIED,21905,11919,9986,,17915,9939,7976,,3990,1980,2010,
HANGU,DISTRICT,40 - 44,NEVER MARRIED,768,427,341,,590,347,243,,178,80,98,
HANGU,DISTRICT,40 - 44,SEPERATION,46,35,11,,41,30,11,,5,5,,
HANGU,DISTRICT,40 - 44,WIDOWED,499,464,35,,418,395,23,,81,69,12,
HANGU,DISTRICT,45 - 49,DIVORCED,44,34,10,,40,31,9,,4,3,1,
HANGU,DISTRICT,45 - 49,MARRIED,15807,8414,7393,,12924,7024,5900,,2883,1390,1493,
HANGU,DISTRICT,45 - 49,NEVER MARRIED,467,256,211,,354,198,156,,113,58,55,
HANGU,DISTRICT,45 - 49,SEPERATION,41,35,6,,36,33,3,,5,2,3,
HANGU,DISTRICT,45 - 49,WIDOWED,661,598,63,,556,507,49,,105,91,14,
HANGU,DISTRICT,50 - 54,DIVORCED,45,38,7,,39,33,6,,6,5,1,
