name_admin_unit,part_of_district,admin_unit,age_group,rel_hh_head,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
ABBOTTABAD,ABBOTTABAD,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,62136,60546,1590,,50163,48953,1210,,11973,11593,380,
ABBOTTABAD,ABBOTTABAD,DISTRICT,ALL AGES,SPOUSE,201459,195662,5797,,156380,151442,4938,,45079,44220,859,
BAJAUR,BAJAUR,DISTRICT,00 - 04,BROTHER/SISTER,1248,645,603,,1248,645,603,,,,,
BAJAUR,BAJAUR,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,74,39,35,,74,39,35,,,,,
BAJAUR,BAJAUR,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,47632,23772,23860,,47632,23772,23860,,,,,
BAJAUR,BAJAUR,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,00 - 04,NEPHEW/NEICE,13065,6438,6627,,13065,6438,6627,,,,,
BAJAUR,BAJAUR,DISTRICT,00 - 04,NON-RELATIVE,33,20,13,,33,20,13,,,,,
BAJAUR,BAJAUR,DISTRICT,00 - 04,OTHER RELATIVE,1476,722,754,,1476,722,754,,,,,
BAJAUR,BAJAUR,DISTRICT,00 - 04,SON/DAUGHTER,174274,86540,87734,,174274,86540,87734,,,,,
BAJAUR,BAJAUR,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 09,BROTHER/SISTER,3494,1707,1787,,3494,1707,1787,,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,69,44,25,,69,44,25,,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,29664,14709,14955,,29664,14709,14955,,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 09,NEPHEW/NEICE,10503,5236,5267,,10503,5236,5267,,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 09,NON-RELATIVE,119,21,98,,119,21,98,,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 09,OTHER RELATIVE,1033,527,506,,1033,527,506,,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 09,SON/DAUGHTER,183370,90784,92586,,183370,90784,92586,,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,10 - 14,BROTHER/SISTER,6402,3186,3216,,6402,3186,3216,,,,,
BAJAUR,BAJAUR,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,69,41,28,,69,41,28,,,,,
BAJAUR,BAJAUR,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,12799,6366,6433,,12799,6366,6433,,,,,
BAJAUR,BAJAUR,DISTRICT,10 - 14,HEAD,478,12,466,,478,12,466,,,,,
BAJAUR,BAJAUR,DISTRICT,10 - 14,NEPHEW/NEICE,5981,2980,3001,,5981,2980,3001,,,,,
BAJAUR,BAJAUR,DISTRICT,10 - 14,NON-RELATIVE,221,19,202,,221,19,202,,,,,
BAJAUR,BAJAUR,DISTRICT,10 - 14,OTHER RELATIVE,613,300,313,,613,300,313,,,,,
BAJAUR,BAJAUR,DISTRICT,10 - 14,SON/DAUGHTER,150924,74818,76102,4,150924,74818,76102,4,,,,
BAJAUR,BAJAUR,DISTRICT,10 - 14,SON/DAUGHTER IN LAW,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,10 - 14,SPOUSE,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 19,BROTHER/SISTER,7109,3043,4065,1,7109,3043,4065,1,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 19,BROTHER/SISTER IN LAW,972,912,60,,972,912,60,,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 19,FATHER/MOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 19,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 19,GRANDSON/GRANDDAUGHTER,4071,1869,2202,,4071,1869,2202,,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 19,HEAD,2976,94,2882,,2976,94,2882,,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 19,NEPHEW/NEICE,2631,1183,1448,,2631,1183,1448,,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 19,NON-RELATIVE,164,19,145,,164,19,145,,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 19,OTHER RELATIVE,558,373,185,,558,373,185,,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 19,SON/DAUGHTER,93342,41089,52249,4,93342,41089,52249,4,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 19,SON/DAUGHTER IN LAW,5703,5557,146,,5703,5557,146,,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 19,SPOUSE,7407,7384,23,,7407,7384,23,,,,,
BAJAUR,BAJAUR,DISTRICT,20 - 24,BROTHER/SISTER,5062,1117,3945,,5062,1117,3945,,,,,
BAJAUR,BAJAUR,DISTRICT,20 - 24,BROTHER/SISTER IN LAW,2984,2882,102,,2984,2882,102,,,,,
BAJAUR,BAJAUR,DISTRICT,20 - 24,FATHER/MOTHER,3,3,,,3,3,,,,,,
BAJAUR,BAJAUR,DISTRICT,20 - 24,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,20 - 24,GRANDSON/GRANDDAUGHTER,966,248,718,,966,248,718,,,,,
BAJAUR,BAJAUR,DISTRICT,20 - 24,HEAD,14745,730,14015,,14745,730,14015,,,,,
BAJAUR,BAJAUR,DISTRICT,20 - 24,NEPHEW/NEICE,819,190,629,,819,190,629,,,,,
BAJAUR,BAJAUR,DISTRICT,20 - 24,NON-RELATIVE,60,13,47,,60,13,47,,,,,
BAJAUR,BAJAUR,DISTRICT,20 - 24,OTHER RELATIVE,714,564,150,,714,564,150,,,,,
BAJAUR,BAJAUR,DISTRICT,20 - 24,SON/DAUGHTER,38331,7766,30562,3,38331,7766,30562,3,,,,
BAJAUR,BAJAUR,DISTRICT,20 - 24,SON/DAUGHTER IN LAW,14026,13650,376,,14026,13650,376,,,,,
BAJAUR,BAJAUR,DISTRICT,20 - 24,SPOUSE,24389,24154,235,,24389,24154,235,,,,,
BAJAUR,BAJAUR,DISTRICT,25 - 29,BROTHER/SISTER,4055,645,3409,1,4055,645,3409,1,,,,
BAJAUR,BAJAUR,DISTRICT,25 - 29,BROTHER/SISTER IN LAW,2814,2723,91,,2814,2723,91,,,,,
BAJAUR,BAJAUR,DISTRICT,25 - 29,FATHER/MOTHER,55,46,9,,55,46,9,,,,,
BAJAUR,BAJAUR,DISTRICT,25 - 29,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,25 - 29,GRANDSON/GRANDDAUGHTER,318,98,220,,318,98,220,,,,,
BAJAUR,BAJAUR,DISTRICT,25 - 29,HEAD,23515,977,22538,,23515,977,22538,,,,,
BAJAUR,BAJAUR,DISTRICT,25 - 29,NEPHEW/NEICE,358,62,296,,358,62,296,,,,,
BAJAUR,BAJAUR,DISTRICT,25 - 29,NON-RELATIVE,53,17,36,,53,17,36,,,,,
BAJAUR,BAJAUR,DISTRICT,25 - 29,OTHER RELATIVE,515,394,121,,515,394,121,,,,,
BAJAUR,BAJAUR,DISTRICT,25 - 29,SON/DAUGHTER,18341,2716,15624,1,18341,2716,15624,1,,,,
BAJAUR,BAJAUR,DISTRICT,25 - 29,SON/DAUGHTER IN LAW,9849,9617,232,,9849,9617,232,,,,,
BAJAUR,BAJAUR,DISTRICT,25 - 29,SPOUSE,26114,25673,441,,26114,25673,441,,,,,
BAJAUR,BAJAUR,DISTRICT,30 - 34,BROTHER/SISTER,3237,676,2561,,3237,676,2561,,,,,
BAJAUR,BAJAUR,DISTRICT,30 - 34,BROTHER/SISTER IN LAW,2142,2071,71,,2142,2071,71,,,,,
BAJAUR,BAJAUR,DISTRICT,30 - 34,FATHER/MOTHER,179,158,21,,179,158,21,,,,,
BAJAUR,BAJAUR,DISTRICT,30 - 34,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,30 - 34,GRANDSON/GRANDDAUGHTER,108,49,59,,108,49,59,,,,,
BAJAUR,BAJAUR,DISTRICT,30 - 34,HEAD,28078,1121,26957,,28078,1121,26957,,,,,
BAJAUR,BAJAUR,DISTRICT,30 - 34,NEPHEW/NEICE,177,38,139,,177,38,139,,,,,
BAJAUR,BAJAUR,DISTRICT,30 - 34,NON-RELATIVE,24,11,13,,24,11,13,,,,,
BAJAUR,BAJAUR,DISTRICT,30 - 34,OTHER RELATIVE,368,249,119,,368,249,119,,,,,
BAJAUR,BAJAUR,DISTRICT,30 - 34,SON/DAUGHTER,10169,1863,8306,,10169,1863,8306,,,,,
BAJAUR,BAJAUR,DISTRICT,30 - 34,SON/DAUGHTER IN LAW,5950,5754,196,,5950,5754,196,,,,,
BAJAUR,BAJAUR,DISTRICT,30 - 34,SPOUSE,27752,27282,470,,27752,27282,470,,,,,
BAJAUR,BAJAUR,DISTRICT,35 - 39,BROTHER/SISTER,2231,249,1982,,2231,249,1982,,,,,
BAJAUR,BAJAUR,DISTRICT,35 - 39,BROTHER/SISTER IN LAW,1323,1270,53,,1323,1270,53,,,,,
BAJAUR,BAJAUR,DISTRICT,35 - 39,FATHER/MOTHER,531,428,103,,531,428,103,,,,,
BAJAUR,BAJAUR,DISTRICT,35 - 39,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,35 - 39,GRANDSON/GRANDDAUGHTER,45,17,28,,45,17,28,,,,,
BAJAUR,BAJAUR,DISTRICT,35 - 39,HEAD,26412,1041,25371,,26412,1041,25371,,,,,
BAJAUR,BAJAUR,DISTRICT,35 - 39,NEPHEW/NEICE,78,10,68,,78,10,68,,,,,
BAJAUR,BAJAUR,DISTRICT,35 - 39,NON-RELATIVE,16,9,7,,16,9,7,,,,,
BAJAUR,BAJAUR,DISTRICT,35 - 39,OTHER RELATIVE,279,169,110,,279,169,110,,,,,
BAJAUR,BAJAUR,DISTRICT,35 - 39,SON/DAUGHTER,5002,353,4649,,5002,353,4649,,,,,
BAJAUR,BAJAUR,DISTRICT,35 - 39,SON/DAUGHTER IN LAW,2656,2580,76,,2656,2580,76,,,,,
BAJAUR,BAJAUR,DISTRICT,35 - 39,SPOUSE,22812,22313,499,,22812,22313,499,,,,,
BAJAUR,BAJAUR,DISTRICT,40 - 44,BROTHER/SISTER,1281,188,1093,,1281,188,1093,,,,,
BAJAUR,BAJAUR,DISTRICT,40 - 44,BROTHER/SISTER IN LAW,709,689,20,,709,689,20,,,,,
BAJAUR,BAJAUR,DISTRICT,40 - 44,FATHER/MOTHER,1129,946,183,,1129,946,183,,,,,
BAJAUR,BAJAUR,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,15,1,14,,15,1,14,,,,,
BAJAUR,BAJAUR,DISTRICT,40 - 44,HEAD,20805,898,19907,,20805,898,19907,,,,,
BAJAUR,BAJAUR,DISTRICT,40 - 44,NEPHEW/NEICE,32,9,23,,32,9,23,,,,,
BAJAUR,BAJAUR,DISTRICT,40 - 44,NON-RELATIVE,11,9,2,,11,9,2,,,,,
BAJAUR,BAJAUR,DISTRICT,40 - 44,OTHER RELATIVE,238,168,70,,238,168,70,,,,,
BAJAUR,BAJAUR,DISTRICT,40 - 44,SON/DAUGHTER,1849,126,1723,,1849,126,1723,,,,,
BAJAUR,BAJAUR,DISTRICT,40 - 44,SON/DAUGHTER IN LAW,1078,1050,28,,1078,1050,28,,,,,
BAJAUR,BAJAUR,DISTRICT,40 - 44,SPOUSE,19289,18947,342,,19289,18947,342,,,,,
BAJAUR,BAJAUR,DISTRICT,45 - 49,BROTHER/SISTER,708,121,587,,708,121,587,,,,,
BAJAUR,BAJAUR,DISTRICT,45 - 49,BROTHER/SISTER IN LAW,399,384,15,,399,384,15,,,,,
BAJAUR,BAJAUR,DISTRICT,45 - 49,FATHER/MOTHER,1745,1351,394,,1745,1351,394,,,,,
BAJAUR,BAJAUR,DISTRICT,45 - 49,GRANDFATHER/GRANDMOTHER,13,5,8,,13,5,8,,,,,
BAJAUR,BAJAUR,DISTRICT,45 - 49,GRANDSON/GRANDDAUGHTER,4,,4,,4,,4,,,,,
BAJAUR,BAJAUR,DISTRICT,45 - 49,HEAD,17112,664,16448,,17112,664,16448,,,,,
BAJAUR,BAJAUR,DISTRICT,45 - 49,NEPHEW/NEICE,25,4,21,,25,4,21,,,,,
BAJAUR,BAJAUR,DISTRICT,45 - 49,NON-RELATIVE,14,7,7,,14,7,7,,,,,
BAJAUR,BAJAUR,DISTRICT,45 - 49,OTHER RELATIVE,163,110,53,,163,110,53,,,,,
BAJAUR,BAJAUR,DISTRICT,45 - 49,SON/DAUGHTER,731,67,664,,731,67,664,,,,,
BAJAUR,BAJAUR,DISTRICT,45 - 49,SON/DAUGHTER IN LAW,368,352,16,,368,352,16,,,,,
BAJAUR,BAJAUR,DISTRICT,45 - 49,SPOUSE,15285,15003,282,,15285,15003,282,,,,,
BAJAUR,BAJAUR,DISTRICT,50 - 54,BROTHER/SISTER,365,86,279,,365,86,279,,,,,
BAJAUR,BAJAUR,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,197,189,8,,197,189,8,,,,,
BAJAUR,BAJAUR,DISTRICT,50 - 54,FATHER/MOTHER,2632,2063,569,,2632,2063,569,,,,,
BAJAUR,BAJAUR,DISTRICT,50 - 54,GRANDFATHER/GRANDMOTHER,26,19,7,,26,19,7,,,,,
BAJAUR,BAJAUR,DISTRICT,50 - 54,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,50 - 54,HEAD,14613,584,14029,,14613,584,14029,,,,,
BAJAUR,BAJAUR,DISTRICT,50 - 54,NEPHEW/NEICE,8,1,7,,8,1,7,,,,,
BAJAUR,BAJAUR,DISTRICT,50 - 54,NON-RELATIVE,7,4,3,,7,4,3,,,,,
BAJAUR,BAJAUR,DISTRICT,50 - 54,OTHER RELATIVE,156,112,44,,156,112,44,,,,,
BAJAUR,BAJAUR,DISTRICT,50 - 54,SON/DAUGHTER,206,21,185,,206,21,185,,,,,
BAJAUR,BAJAUR,DISTRICT,50 - 54,SON/DAUGHTER IN LAW,127,122,5,,127,122,5,,,,,
BAJAUR,BAJAUR,DISTRICT,50 - 54,SPOUSE,12894,12714,180,,12894,12714,180,,,,,
BAJAUR,BAJAUR,DISTRICT,55 - 59,BROTHER/SISTER,246,48,198,,246,48,198,,,,,
BAJAUR,BAJAUR,DISTRICT,55 - 59,BROTHER/SISTER IN LAW,98,96,2,,98,96,2,,,,,
BAJAUR,BAJAUR,DISTRICT,55 - 59,FATHER/MOTHER,2693,2078,615,,2693,2078,615,,,,,
BAJAUR,BAJAUR,DISTRICT,55 - 59,GRANDFATHER/GRANDMOTHER,33,26,7,,33,26,7,,,,,
BAJAUR,BAJAUR,DISTRICT,55 - 59,GRANDSON/GRANDDAUGHTER,1,,1,,1,,1,,,,,
BAJAUR,BAJAUR,DISTRICT,55 - 59,HEAD,10680,369,10311,,10680,369,10311,,,,,
BAJAUR,BAJAUR,DISTRICT,55 - 59,NEPHEW/NEICE,2,,2,,2,,2,,,,,
BAJAUR,BAJAUR,DISTRICT,55 - 59,NON-RELATIVE,8,8,,,8,8,,,,,,
BAJAUR,BAJAUR,DISTRICT,55 - 59,OTHER RELATIVE,106,75,30,1,106,75,30,1,,,,
BAJAUR,BAJAUR,DISTRICT,55 - 59,SON/DAUGHTER,70,9,61,,70,9,61,,,,,
BAJAUR,BAJAUR,DISTRICT,55 - 59,SON/DAUGHTER IN LAW,50,48,2,,50,48,2,,,,,
BAJAUR,BAJAUR,DISTRICT,55 - 59,SPOUSE,8811,8664,147,,8811,8664,147,,,,,
BAJAUR,BAJAUR,DISTRICT,60 - 64,BROTHER/SISTER,161,53,108,,161,53,108,,,,,
BAJAUR,BAJAUR,DISTRICT,60 - 64,BROTHER/SISTER IN LAW,47,42,5,,47,42,5,,,,,
BAJAUR,BAJAUR,DISTRICT,60 - 64,FATHER/MOTHER,3840,2920,920,,3840,2920,920,,,,,
BAJAUR,BAJAUR,DISTRICT,60 - 64,GRANDFATHER/GRANDMOTHER,97,78,19,,97,78,19,,,,,
BAJAUR,BAJAUR,DISTRICT,60 - 64,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,60 - 64,HEAD,9323,353,8970,,9323,353,8970,,,,,
BAJAUR,BAJAUR,DISTRICT,60 - 64,NEPHEW/NEICE,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,60 - 64,NON-RELATIVE,8,5,3,,8,5,3,,,,,
BAJAUR,BAJAUR,DISTRICT,60 - 64,OTHER RELATIVE,147,119,28,,147,119,28,,,,,
BAJAUR,BAJAUR,DISTRICT,60 - 64,SON/DAUGHTER,20,6,14,,20,6,14,,,,,
BAJAUR,BAJAUR,DISTRICT,60 - 64,SON/DAUGHTER IN LAW,23,19,4,,23,19,4,,,,,
BAJAUR,BAJAUR,DISTRICT,60 - 64,SPOUSE,6183,6086,97,,6183,6086,97,,,,,
BAJAUR,BAJAUR,DISTRICT,65 - 69,BROTHER/SISTER,68,21,47,,68,21,47,,,,,
BAJAUR,BAJAUR,DISTRICT,65 - 69,BROTHER/SISTER IN LAW,14,13,1,,14,13,1,,,,,
BAJAUR,BAJAUR,DISTRICT,65 - 69,FATHER/MOTHER,2926,2113,813,,2926,2113,813,,,,,
BAJAUR,BAJAUR,DISTRICT,65 - 69,GRANDFATHER/GRANDMOTHER,86,61,25,,86,61,25,,,,,
BAJAUR,BAJAUR,DISTRICT,65 - 69,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,65 - 69,HEAD,5495,208,5287,,5495,208,5287,,,,,
BAJAUR,BAJAUR,DISTRICT,65 - 69,NEPHEW/NEICE,4,3,1,,4,3,1,,,,,
BAJAUR,BAJAUR,DISTRICT,65 - 69,NON-RELATIVE,8,7,1,,8,7,1,,,,,
BAJAUR,BAJAUR,DISTRICT,65 - 69,OTHER RELATIVE,91,63,28,,91,63,28,,,,,
BAJAUR,BAJAUR,DISTRICT,65 - 69,SON/DAUGHTER,8,1,7,,8,1,7,,,,,
BAJAUR,BAJAUR,DISTRICT,65 - 69,SON/DAUGHTER IN LAW,18,14,4,,18,14,4,,,,,
BAJAUR,BAJAUR,DISTRICT,65 - 69,SPOUSE,3236,3187,49,,3236,3187,49,,,,,
BAJAUR,BAJAUR,DISTRICT,70 - 74,BROTHER/SISTER,59,25,34,,59,25,34,,,,,
BAJAUR,BAJAUR,DISTRICT,70 - 74,BROTHER/SISTER IN LAW,6,6,,,6,6,,,,,,
BAJAUR,BAJAUR,DISTRICT,70 - 74,FATHER/MOTHER,3409,2418,991,,3409,2418,991,,,,,
BAJAUR,BAJAUR,DISTRICT,70 - 74,GRANDFATHER/GRANDMOTHER,198,157,41,,198,157,41,,,,,
BAJAUR,BAJAUR,DISTRICT,70 - 74,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,70 - 74,HEAD,4158,203,3955,,4158,203,3955,,,,,
BAJAUR,BAJAUR,DISTRICT,70 - 74,NEPHEW/NEICE,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,70 - 74,NON-RELATIVE,4,2,2,,4,2,2,,,,,
BAJAUR,BAJAUR,DISTRICT,70 - 74,OTHER RELATIVE,86,64,22,,86,64,22,,,,,
BAJAUR,BAJAUR,DISTRICT,70 - 74,SON/DAUGHTER,5,1,4,,5,1,4,,,,,
BAJAUR,BAJAUR,DISTRICT,70 - 74,SON/DAUGHTER IN LAW,18,12,6,,18,12,6,,,,,
BAJAUR,BAJAUR,DISTRICT,70 - 74,SPOUSE,2000,1958,42,,2000,1958,42,,,,,
BAJAUR,BAJAUR,DISTRICT,75 & ABOVE,BROTHER/SISTER,38,13,25,,38,13,25,,,,,
BAJAUR,BAJAUR,DISTRICT,75 & ABOVE,BROTHER/SISTER IN LAW,10,9,1,,10,9,1,,,,,
BAJAUR,BAJAUR,DISTRICT,75 & ABOVE,FATHER/MOTHER,3435,2127,1308,,3435,2127,1308,,,,,
BAJAUR,BAJAUR,DISTRICT,75 & ABOVE,GRANDFATHER/GRANDMOTHER,318,221,97,,318,221,97,,,,,
BAJAUR,BAJAUR,DISTRICT,75 & ABOVE,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
BAJAUR,BAJAUR,DISTRICT,75 & ABOVE,HEAD,3331,139,3192,,3331,139,3192,,,,,
BAJAUR,BAJAUR,DISTRICT,75 & ABOVE,NEPHEW/NEICE,3,3,,,3,3,,,,,,
BAJAUR,BAJAUR,DISTRICT,75 & ABOVE,NON-RELATIVE,5,5,,,5,5,,,,,,
BAJAUR,BAJAUR,DISTRICT,75 & ABOVE,OTHER RELATIVE,94,65,29,,94,65,29,,,,,
BAJAUR,BAJAUR,DISTRICT,75 & ABOVE,SON/DAUGHTER,2,2,,,2,2,,,,,,
BAJAUR,BAJAUR,DISTRICT,75 & ABOVE,SON/DAUGHTER IN LAW,8,8,,,8,8,,,,,,
BAJAUR,BAJAUR,DISTRICT,75 & ABOVE,SPOUSE,962,935,27,,962,935,27,,,,,
BAJAUR,BAJAUR,DISTRICT,ALL AGES,BROTHER/SISTER,35764,11823,23939,2,35764,11823,23939,2,,,,
BAJAUR,BAJAUR,DISTRICT,ALL AGES,BROTHER/SISTER IN LAW,11927,11410,517,,11927,11410,517,,,,,
BAJAUR,BAJAUR,DISTRICT,ALL AGES,FATHER/MOTHER,22577,16651,5926,,22577,16651,5926,,,,,
BAJAUR,BAJAUR,DISTRICT,ALL AGES,GRANDFATHER/GRANDMOTHER,771,567,204,,771,567,204,,,,,
BAJAUR,BAJAUR,DISTRICT,ALL AGES,GRANDSON/GRANDDAUGHTER,95623,47129,48494,,95623,47129,48494,,,,,
BAJAUR,BAJAUR,DISTRICT,ALL AGES,HEAD,181721,7393,174328,,181721,7393,174328,,,,,
BAJAUR,BAJAUR,DISTRICT,ALL AGES,NEPHEW/NEICE,33686,16157,17529,,33686,16157,17529,,,,,
BAJAUR,BAJAUR,DISTRICT,ALL AGES,NON-RELATIVE,755,176,579,,755,176,579,,,,,
BAJAUR,BAJAUR,DISTRICT,ALL AGES,OTHER RELATIVE,6637,4074,2562,1,6637,4074,2562,1,,,,
BAJAUR,BAJAUR,DISTRICT,ALL AGES,SON/DAUGHTER,676644,306162,370470,12,676644,306162,370470,12,,,,
BAJAUR,BAJAUR,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,39874,38783,1091,,39874,38783,1091,,,,,
BAJAUR,BAJAUR,DISTRICT,ALL AGES,SPOUSE,177134,174300,2834,,177134,174300,2834,,,,,
BANNU,BANNU,DISTRICT,00 - 04,BROTHER/SISTER,1573,771,802,,1556,761,795,,17,10,7,
BANNU,BANNU,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,102,66,36,,97,64,33,,5,2,3,
BANNU,BANNU,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
BANNU,BANNU,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BANNU,BANNU,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,62347,30090,32257,,60805,29338,31467,,1542,752,790,
BANNU,BANNU,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
BANNU,BANNU,DISTRICT,00 - 04,NEPHEW/NEICE,23963,11512,12451,,23453,11274,12179,,510,238,272,
BANNU,BANNU,DISTRICT,00 - 04,NON-RELATIVE,89,34,55,,80,30,50,,9,4,5,
BANNU,BANNU,DISTRICT,00 - 04,OTHER RELATIVE,4366,2089,2277,,4311,2059,2252,,55,30,25,
BANNU,BANNU,DISTRICT,00 - 04,SON/DAUGHTER,135020,64935,70085,,131499,63226,68273,,3521,1709,1812,
BANNU,BANNU,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
BANNU,BANNU,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
BANNU,BANNU,DISTRICT,05 - 09,BROTHER/SISTER,4423,2027,2396,,4376,2010,2366,,47,17,30,
BANNU,BANNU,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,95,51,44,,93,49,44,,2,2,,
BANNU,BANNU,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
BANNU,BANNU,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BANNU,BANNU,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,39898,18508,21390,,38949,18032,20917,,949,476,473,
BANNU,BANNU,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
BANNU,BANNU,DISTRICT,05 - 09,NEPHEW/NEICE,20008,9345,10663,,19554,9131,10423,,454,214,240,
BANNU,BANNU,DISTRICT,05 - 09,NON-RELATIVE,832,250,582,,711,211,500,,121,39,82,
BANNU,BANNU,DISTRICT,05 - 09,OTHER RELATIVE,3095,1369,1726,,3041,1344,1697,,54,25,29,
BANNU,BANNU,DISTRICT,05 - 09,SON/DAUGHTER,149496,69842,79654,,145017,67636,77381,,4479,2206,2273,
BANNU,BANNU,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
BANNU,BANNU,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
BANNU,BANNU,DISTRICT,10 - 14,BROTHER/SISTER,8028,3844,4184,,7900,3768,4132,,128,76,52,
BANNU,BANNU,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,94,51,43,,94,51,43,,,,,
BANNU,BANNU,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
BANNU,BANNU,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BANNU,BANNU,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,17905,8298,9607,,17403,8070,9333,,502,228,274,
BANNU,BANNU,DISTRICT,10 - 14,HEAD,685,18,667,,675,17,658,,10,1,9,
BANNU,BANNU,DISTRICT,10 - 14,NEPHEW/NEICE,12463,5798,6665,,12111,5621,6490,,352,177,175,
BANNU,BANNU,DISTRICT,10 - 14,NON-RELATIVE,2158,252,1905,1,1467,201,1266,,691,51,639,1
