district,sex_age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
BADIN,ALL AGES,1945417,1012056,933287,74,1516567,789709,726823,35,428850,222347,206464,39
BADIN,BELOW 1,38928,20080,18848,,30296,15620,14676,,8632,4460,4172,
BADIN,01,55873,28902,26971,,45012,23257,21755,,10861,5645,5216,
BADIN,02,64818,33243,31575,,52403,26828,25575,,12415,6415,6000,
BADIN,03,72159,37072,35087,,58068,29864,28204,,14091,7208,6883,
BADIN,04,79086,40794,38292,,64161,33139,31022,,14925,7655,7270,
BADIN,05,67521,35432,32089,,54271,28462,25809,,13250,6970,6280,
BADIN,06,68254,35686,32568,,55261,28880,26381,,12993,6806,6187,
BADIN,07,63178,33133,30045,,50133,26433,23700,,13045,6700,6345,
BADIN,08,66194,34834,31360,,53910,28467,25443,,12284,6367,5917,
BADIN,09,49538,26104,23434,,38774,20485,18289,,10764,5619,5145,
BADIN,10,57431,30554,26877,,46667,24952,21715,,10764,5602,5162,
BADIN,11,43908,23242,20666,,34064,18177,15887,,9844,5065,4779,
BADIN,12,51828,28856,22972,,41050,23014,18036,,10778,5842,4936,
BADIN,13,37302,19111,18191,,28407,14655,13752,,8895,4456,4439,
BADIN,14,39767,21211,18546,10,30753,16491,14252,10,9014,4720,4294,
BADIN,15,38704,21593,17105,6,29921,16843,13073,5,8783,4750,4032,1
BADIN,16,38823,21229,17591,3,29858,16423,13432,3,8965,4806,4159,
BADIN,17,31798,17264,14531,3,23645,12972,10670,3,8153,4292,3861,
BADIN,18,40134,20880,19254,,31575,16420,15155,,8559,4460,4099,
BADIN,19,32265,16613,15651,1,24160,12440,11720,,8105,4173,3931,1
BADIN,20,38237,18960,19275,2,29921,14777,15142,2,8316,4183,4133,
BADIN,21,29605,14255,15350,,22515,10695,11820,,7090,3560,3530,
BADIN,22,32478,15836,16642,,25051,12261,12790,,7427,3575,3852,
BADIN,23,29882,15074,14808,,23022,11552,11470,,6860,3522,3338,
BADIN,24,31305,16143,15162,,24230,12558,11672,,7075,3585,3490,
BADIN,25,31961,17413,14547,1,25130,13764,11365,1,6831,3649,3182,
BADIN,26,28708,15333,13374,1,21785,11745,10040,,6923,3588,3334,1
BADIN,27,26953,14168,12781,4,20443,10766,9676,1,6510,3402,3105,3
BADIN,28,26005,13445,12559,1,20003,10340,9663,,6002,3105,2896,1
BADIN,29,23978,12293,11685,,18016,9159,8857,,5962,3134,2828,
BADIN,30,23277,11840,11435,2,17795,9032,8763,,5482,2808,2672,2
BADIN,31,23946,11869,12077,,18180,8933,9247,,5766,2936,2830,
BADIN,32,23751,11684,12066,1,17832,8740,9091,1,5919,2944,2975,
BADIN,33,26524,12913,13611,,20334,9841,10493,,6190,3072,3118,
BADIN,34,23704,11281,12422,1,17978,8480,9498,,5726,2801,2924,1
BADIN,35,21837,11234,10602,1,16883,8738,8145,,4954,2496,2457,1
BADIN,36,21231,10690,10541,,15899,7952,7947,,5332,2738,2594,
BADIN,37,25191,12883,12306,2,18821,9607,9214,,6370,3276,3092,2
BADIN,38,24198,12122,12074,2,18464,9260,9203,1,5734,2862,2871,1
BADIN,39,20829,10815,10014,,15756,8169,7587,,5073,2646,2427,
BADIN,40,18823,9567,9255,1,14343,7239,7104,,4480,2328,2151,1
BADIN,41,21999,10966,11033,,17026,8414,8612,,4973,2552,2421,
BADIN,42,22420,12078,10339,3,17076,9223,7853,,5344,2855,2486,3
BADIN,43,24162,12968,11192,2,19079,10285,8793,1,5083,2683,2399,1
BADIN,44,18486,9791,8694,1,14034,7458,6576,,4452,2333,2118,1
BADIN,45,14882,7993,6887,2,11385,6112,5273,,3497,1881,1614,2
BADIN,46,15058,8018,7040,,11246,5937,5309,,3812,2081,1731,
BADIN,47,14525,7378,7145,2,10956,5532,5424,,3569,1846,1721,2
BADIN,48,15485,7473,8011,1,11842,5700,6142,,3643,1773,1869,1
BADIN,49,12264,6707,5556,1,9228,5042,4186,,3036,1665,1370,1
BADIN,50,11819,6543,5273,3,8956,4941,4014,1,2863,1602,1259,2
BADIN,51,12385,6552,5833,,9469,4986,4483,,2916,1566,1350,
BADIN,52,13003,6770,6233,,9827,5086,4741,,3176,1684,1492,
BADIN,53,14602,7266,7334,2,11345,5630,5715,,3257,1636,1619,2
BADIN,54,11074,5964,5110,,8385,4541,3844,,2689,1423,1266,
BADIN,55,10216,5823,4391,2,7834,4460,3373,1,2382,1363,1018,1
BADIN,56,9326,5232,4094,,6924,3879,3045,,2402,1353,1049,
BADIN,57,8827,4814,4012,1,6594,3607,2987,,2233,1207,1025,1
BADIN,58,8415,4409,4005,1,6310,3271,3039,,2105,1138,966,1
BADIN,59,6405,3810,2595,,4748,2821,1927,,1657,989,668,
BADIN,60,7390,4259,3127,4,5642,3251,2390,1,1748,1008,737,3
BADIN,61,5585,2925,2660,,4230,2175,2055,,1355,750,605,
BADIN,62,5517,2731,2786,,4120,2026,2094,,1397,705,692,
BADIN,63,6708,2984,3724,,5215,2329,2886,,1493,655,838,
BADIN,64,5884,3130,2754,,4395,2336,2059,,1489,794,695,
BADIN,65,6553,3441,3110,2,5085,2679,2405,1,1468,762,705,1
BADIN,66,4852,2483,2369,,3654,1856,1798,,1198,627,571,
BADIN,67,4588,2372,2216,,3425,1767,1658,,1163,605,558,
BADIN,68,4526,2082,2444,,3478,1599,1879,,1048,483,565,
BADIN,69,3470,1956,1514,,2636,1495,1141,,834,461,373,
BADIN,70,5971,3100,2868,3,4690,2444,2245,1,1281,656,623,2
BADIN,71,3796,1804,1992,,2982,1422,1560,,814,382,432,
BADIN,72,3353,1584,1769,,2526,1175,1351,,827,409,418,
BADIN,73,3060,1426,1634,,2393,1110,1283,,667,316,351,
BADIN,74,2510,1414,1096,,1947,1113,834,,563,301,262,
BADIN,75 & ABOVE,16369,8159,8208,2,13095,6577,6516,2,3274,1582,1692,
DADU,ALL AGES,1742307,883787,858434,86,1303286,662867,640382,37,439021,220920,218052,49
DADU,BELOW 1,27458,13876,13582,,20279,10252,10027,,7179,3624,3555,
DADU,01,49881,25398,24483,,38044,19353,18691,,11837,6045,5792,
DADU,02,57399,28706,28693,,44110,21932,22178,,13289,6774,6515,
DADU,03,66095,33009,33086,,51166,25557,25609,,14929,7452,7477,
DADU,04,73086,36731,36355,,56917,28575,28342,,16169,8156,8013,
DADU,05,57591,29195,28396,,44325,22566,21759,,13266,6629,6637,
DADU,06,59628,29669,29959,,46339,23024,23315,,13289,6645,6644,
DADU,07,53149,26819,26330,,40031,20176,19855,,13118,6643,6475,
DADU,08,54853,27728,27125,,43263,21839,21424,,11590,5889,5701,
DADU,09,44120,22413,21707,,33362,16968,16394,,10758,5445,5313,
DADU,10,48702,24436,24266,,38435,19330,19105,,10267,5106,5161,
DADU,11,40533,20574,19959,,30247,15411,14836,,10286,5163,5123,
DADU,12,47563,25055,22508,,36447,19297,17150,,11116,5758,5358,
DADU,13,37687,18332,19355,,27953,13657,14296,,9734,4675,5059,
DADU,14,40984,20706,20272,6,30693,15647,15041,5,10291,5059,5231,1
DADU,15,38834,19957,18872,5,29086,15066,14017,3,9748,4891,4855,2
DADU,16,40688,21243,19443,2,30304,15969,14334,1,10384,5274,5109,1
DADU,17,33890,17309,16577,4,24254,12429,11822,3,9636,4880,4755,1
DADU,18,38587,19424,19158,5,29088,14735,14350,3,9499,4689,4808,2
DADU,19,34132,17423,16708,1,24671,12670,12001,,9461,4753,4707,1
DADU,20,36101,17953,18141,7,27100,13610,13488,2,9001,4343,4653,5
DADU,21,32189,16017,16171,1,23624,11819,11805,,8565,4198,4366,1
DADU,22,32338,16076,16259,3,23869,12088,11779,2,8469,3988,4480,1
DADU,23,28454,14185,14266,3,20883,10397,10484,2,7571,3788,3782,1
DADU,24,27373,13681,13691,1,20117,10160,9957,,7256,3521,3734,1
DADU,25,27563,14003,13554,6,20481,10500,9978,3,7082,3503,3576,3
DADU,26,24801,12523,12277,1,17779,9121,8658,,7022,3402,3619,1
DADU,27,21707,10921,10785,1,15452,7850,7602,,6255,3071,3183,1
DADU,28,22438,11085,11351,2,16034,7984,8049,1,6404,3101,3302,1
DADU,29,19381,9668,9712,1,13665,6819,6846,,5716,2849,2866,1
DADU,30,20454,9743,10708,3,15054,7258,7796,,5400,2485,2912,3
DADU,31,20564,10246,10317,1,14890,7458,7431,1,5674,2788,2886,
DADU,32,19486,9641,9845,,13859,6983,6876,,5627,2658,2969,
DADU,33,22904,11385,11519,,16815,8368,8447,,6089,3017,3072,
DADU,34,19630,9716,9914,,14270,7099,7171,,5360,2617,2743,
DADU,35,19551,10065,9482,4,14410,7451,6957,2,5141,2614,2525,2
DADU,36,16916,8829,8086,1,12123,6365,5758,,4793,2464,2328,1
DADU,37,18808,9871,8936,1,13666,7135,6531,,5142,2736,2405,1
DADU,38,20742,10388,10351,3,15291,7649,7642,,5451,2739,2709,3
DADU,39,17759,9357,8402,,12748,6706,6042,,5011,2651,2360,
DADU,40,15534,7835,7694,5,11277,5678,5597,2,4257,2157,2097,3
DADU,41,17270,8601,8668,1,12714,6329,6385,,4556,2272,2283,1
DADU,42,15120,8138,6980,2,11040,5990,5050,,4080,2148,1930,2
DADU,43,19865,10508,9357,,15253,8088,7165,,4612,2420,2192,
DADU,44,13955,7399,6556,,10033,5324,4709,,3922,2075,1847,
DADU,45,13938,7239,6697,2,10265,5349,4916,,3673,1890,1781,2
DADU,46,13150,7043,6107,,9437,5032,4405,,3713,2011,1702,
DADU,47,11723,6097,5625,1,8506,4376,4129,1,3217,1721,1496,
DADU,48,14583,7188,7394,1,10806,5312,5493,1,3777,1876,1901,
DADU,49,10993,5639,5354,,7863,4017,3846,,3130,1622,1508,
DADU,50,10730,5725,5004,1,7832,4159,3673,,2898,1566,1331,1
DADU,51,11471,6026,5445,,8395,4360,4035,,3076,1666,1410,
DADU,52,10407,5486,4920,1,7577,3964,3612,1,2830,1522,1308,
DADU,53,13879,6974,6904,1,10610,5282,5328,,3269,1692,1576,1
DADU,54,9381,4918,4462,1,6772,3577,3194,1,2609,1341,1268,
DADU,55,9997,5476,4519,2,7199,3951,3247,1,2798,1525,1272,1
DADU,56,8739,4754,3985,,6275,3408,2867,,2464,1346,1118,
DADU,57,8345,4580,3764,1,6144,3386,2758,,2201,1194,1006,1
DADU,58,8753,4333,4418,2,6610,3208,3400,2,2143,1125,1018,
DADU,59,6338,3654,2684,,4462,2584,1878,,1876,1070,806,
DADU,60,7024,3888,3136,,5172,2880,2292,,1852,1008,844,
DADU,61,5817,2952,2865,,4196,2139,2057,,1621,813,808,
DADU,62,5333,2892,2441,,3916,2098,1818,,1417,794,623,
DADU,63,7593,3440,4153,,5912,2670,3242,,1681,770,911,
DADU,64,5183,2911,2272,,3770,2124,1646,,1413,787,626,
DADU,65,5880,2996,2883,1,4358,2248,2110,,1522,748,773,1
DADU,66,4177,2128,2049,,3103,1596,1507,,1074,532,542,
DADU,67,4182,2150,2032,,3086,1583,1503,,1096,567,529,
DADU,68,4838,2133,2705,,3703,1620,2083,,1135,513,622,
DADU,69,3300,1845,1454,1,2428,1361,1067,,872,484,387,1
DADU,70,4802,2439,2362,1,3611,1859,1752,,1191,580,610,1
DADU,71,3226,1517,1709,,2389,1130,1259,,837,387,450,
DADU,72,2800,1425,1375,,2114,1065,1049,,686,360,326,
DADU,73,3417,1699,1718,,2625,1316,1309,,792,383,409,
DADU,74,2189,1277,912,,1653,978,675,,536,299,237,
DADU,75 & ABOVE,14356,7126,7230,,11036,5553,5483,,3320,1573,1747,
GHOTKI,ALL AGES,1760761,914642,846072,47,1381388,717869,663496,23,379373,196773,182576,24
GHOTKI,BELOW 1,30688,15868,14820,,24195,12405,11790,,6493,3463,3030,
GHOTKI,01,52291,26788,25503,,42558,21718,20840,,9733,5070,4663,
GHOTKI,02,58344,29849,28495,,47671,24298,23373,,10673,5551,5122,
GHOTKI,03,66135,33656,32479,,53670,27285,26385,,12465,6371,6094,
GHOTKI,04,72166,37141,35025,,59129,30372,28757,,13037,6769,6268,
GHOTKI,05,59111,31187,27924,,48155,25467,22688,,10956,5720,5236,
GHOTKI,06,60383,31354,29029,,49447,25689,23758,,10936,5665,5271,
GHOTKI,07,60421,31350,29071,,48537,25136,23401,,11884,6214,5670,
GHOTKI,08,57264,30331,26933,,47460,25136,22324,,9804,5195,4609,
GHOTKI,09,47443,24943,22500,,37857,19901,17956,,9586,5042,4544,
GHOTKI,10,48925,25982,22943,,40205,21418,18787,,8720,4564,4156,
GHOTKI,11,41277,21896,19381,,32153,17094,15059,,9124,4802,4322,
GHOTKI,12,46196,25495,20701,,37039,20493,16546,,9157,5002,4155,
GHOTKI,13,37062,18927,18135,,28626,14674,13952,,8436,4253,4183,
GHOTKI,14,41004,21629,19370,5,32183,17049,15129,5,8821,4580,4241,
GHOTKI,15,36564,19777,16783,4,28515,15477,13034,4,8049,4300,3749,
GHOTKI,16,40960,21997,18962,1,31747,17116,14630,1,9213,4881,4332,
GHOTKI,17,33238,17965,15271,2,24974,13640,11332,2,8264,4325,3939,
GHOTKI,18,41888,22299,19588,1,33099,17652,15447,,8789,4647,4141,1
GHOTKI,19,36887,19571,17315,1,28402,15090,13311,1,8485,4481,4004,
GHOTKI,20,35941,18261,17678,2,28294,14368,13924,2,7647,3893,3754,
GHOTKI,21,31655,16093,15562,,24106,12274,11832,,7549,3819,3730,
GHOTKI,22,31712,15722,15989,1,24475,12173,12302,,7237,3549,3687,1
GHOTKI,23,28987,14537,14449,1,22387,11242,11145,,6600,3295,3304,1
GHOTKI,24,29106,15119,13987,,22296,11576,10720,,6810,3543,3267,
GHOTKI,25,27681,14874,12805,2,21692,11723,9968,1,5989,3151,2837,1
GHOTKI,26,27532,14728,12804,,20941,11311,9630,,6591,3417,3174,
GHOTKI,27,24193,12560,11632,1,18334,9613,8721,,5859,2947,2911,1
GHOTKI,28,22995,11705,11289,1,17396,8893,8503,,5599,2812,2786,1
GHOTKI,29,21184,10512,10671,1,15915,7826,8088,1,5269,2686,2583,
GHOTKI,30,20291,10097,10192,2,15639,7737,7901,1,4652,2360,2291,1
GHOTKI,31,20490,10112,10378,,15491,7611,7880,,4999,2501,2498,
GHOTKI,32,20085,10083,9999,3,15011,7525,7485,1,5074,2558,2514,2
GHOTKI,33,20960,10381,10579,,15858,7802,8056,,5102,2579,2523,
GHOTKI,34,19166,9590,9576,,14388,7137,7251,,4778,2453,2325,
GHOTKI,35,18478,9335,9141,2,14183,7151,7032,,4295,2184,2109,2
GHOTKI,36,18281,9490,8791,,13667,7145,6522,,4614,2345,2269,
GHOTKI,37,19144,9857,9287,,14423,7441,6982,,4721,2416,2305,
GHOTKI,38,19463,9786,9677,,14815,7443,7372,,4648,2343,2305,
GHOTKI,39,17854,9078,8776,,13456,6801,6655,,4398,2277,2121,
GHOTKI,40,16929,8403,8525,1,13111,6488,6623,,3818,1915,1902,1
GHOTKI,41,19303,10032,9271,,14839,7726,7113,,4464,2306,2158,
GHOTKI,42,18133,9633,8497,3,13867,7387,6479,1,4266,2246,2018,2
GHOTKI,43,19246,9854,9391,1,14973,7712,7260,1,4273,2142,2131,
GHOTKI,44,15737,8235,7502,,11849,6187,5662,,3888,2048,1840,
GHOTKI,45,13682,7018,6660,4,10506,5369,5137,,3176,1649,1523,4
GHOTKI,46,13111,6876,6235,,9747,5072,4675,,3364,1804,1560,
GHOTKI,47,12111,6162,5947,2,9142,4594,4547,1,2969,1568,1400,1
GHOTKI,48,13761,6791,6970,,10564,5186,5378,,3197,1605,1592,
GHOTKI,49,10528,5508,5020,,7843,4075,3768,,2685,1433,1252,
GHOTKI,50,10681,5645,5034,2,8185,4308,3877,,2496,1337,1157,2
GHOTKI,51,10429,5457,4972,,7906,4112,3794,,2523,1345,1178,
GHOTKI,52,10531,5544,4987,,7949,4157,3792,,2582,1387,1195,
GHOTKI,53,12234,6220,6014,,9462,4766,4696,,2772,1454,1318,
GHOTKI,54,9023,4726,4297,,6744,3562,3182,,2279,1164,1115,
GHOTKI,55,9223,5043,4179,1,7122,3877,3245,,2101,1166,934,1
GHOTKI,56,7851,4201,3650,,5883,3128,2755,,1968,1073,895,
GHOTKI,57,7396,4215,3181,,5520,3133,2387,,1876,1082,794,
GHOTKI,58,7556,3947,3609,,5774,2985,2789,,1782,962,820,
GHOTKI,59,5706,3431,2275,,4270,2557,1713,,1436,874,562,
GHOTKI,60,6994,3862,3132,,5471,3031,2440,,1523,831,692,
GHOTKI,61,4870,2472,2397,1,3629,1806,1823,,1241,666,574,1
GHOTKI,62,4384,2356,2028,,3309,1780,1529,,1075,576,499,
GHOTKI,63,5486,2703,2782,1,4291,2100,2191,,1195,603,591,1
GHOTKI,64,4435,2330,2105,,3376,1785,1591,,1059,545,514,
GHOTKI,65,5541,2778,2763,,4326,2180,2146,,1215,598,617,
GHOTKI,66,4069,2042,2027,,3070,1558,1512,,999,484,515,
GHOTKI,67,3787,1958,1829,,2857,1517,1340,,930,441,489,
GHOTKI,68,3774,1727,2047,,2892,1320,1572,,882,407,475,
GHOTKI,69,2767,1577,1190,,2093,1209,884,,674,368,306,
GHOTKI,70,4787,2360,2426,1,3821,1896,1924,1,966,464,502,
GHOTKI,71,2700,1213,1487,,2102,958,1144,,598,255,343,
GHOTKI,72,2745,1453,1292,,2156,1156,1000,,589,297,292,
GHOTKI,73,2675,1309,1366,,2121,1039,1082,,554,270,284,
GHOTKI,74,1706,987,719,,1295,759,536,,411,228,183,
GHOTKI,75 & ABOVE,13425,6649,6776,,10934,5492,5442,,2491,1157,1334,
HYDERABAD,ALL AGES,2432540,1289277,1143092,171,410161,216718,193436,7,2022379,1072559,949656,164
HYDERABAD,BELOW 1,51873,26997,24876,,8662,4645,4017,,43211,22352,20859,
HYDERABAD,01,71104,37737,33367,,13008,7010,5998,,58096,30727,27369,
HYDERABAD,02,80083,42775,37308,,13942,7435,6507,,66141,35340,30801,
HYDERABAD,03,84986,44990,39996,,15907,8452,7455,,69079,36538,32541,
HYDERABAD,04,90402,48715,41687,,16381,8681,7700,,74021,40034,33987,
HYDERABAD,05,57175,29135,28040,,12755,6752,6003,,44420,22383,22037,
HYDERABAD,06,56698,29128,27570,,12245,6485,5760,,44453,22643,21810,
HYDERABAD,07,58588,30344,28244,,12545,6588,5957,,46043,23756,22287,
HYDERABAD,08,55720,29652,26068,,12448,6748,5700,,43272,22904,20368,
HYDERABAD,09,52184,27365,24819,,9798,5186,4612,,42386,22179,20207,
HYDERABAD,10,54633,29545,25088,,11687,6411,5276,,42946,23134,19812,
HYDERABAD,11,53482,28728,24754,,9098,4931,4167,,44384,23797,20587,
HYDERABAD,12,55485,31194,24291,,10610,5960,4650,,44875,25234,19641,
HYDERABAD,13,46050,23996,22054,,7983,4179,3804,,38067,19817,18250,
HYDERABAD,14,47664,26053,21605,6,8150,4409,3740,1,39514,21644,17865,5
HYDERABAD,15,48228,26955,21267,6,8897,5086,3809,2,39331,21869,17458,4
HYDERABAD,16,49120,27293,21821,6,8319,4598,3720,1,40801,22695,18101,5
HYDERABAD,17,47685,26736,20942,7,7371,3960,3410,1,40314,22776,17532,6
HYDERABAD,18,45447,25176,20267,4,8397,4486,3910,1,37050,20690,16357,3
HYDERABAD,19,43783,23206,20574,3,7083,3702,3381,,36700,19504,17193,3
HYDERABAD,20,46240,23196,23034,10,8272,4111,4161,,37968,19085,18873,10
HYDERABAD,21,41813,21386,20423,4,6617,3403,3214,,35196,17983,17209,4
HYDERABAD,22,45039,22243,22794,2,7008,3497,3511,,38031,18746,19283,2
HYDERABAD,23,37416,19426,17984,6,6247,3213,3034,,31169,16213,14950,6
HYDERABAD,24,40073,20044,20024,5,6447,3279,3168,,33626,16765,16856,5
HYDERABAD,25,42135,21330,20795,10,7547,3981,3566,,34588,17349,17229,10
HYDERABAD,26,41818,21144,20672,2,6607,3459,3148,,35211,17685,17524,2
HYDERABAD,27,37305,18790,18515,,6090,3188,2902,,31215,15602,15613,
HYDERABAD,28,40965,20832,20132,1,6281,3256,3025,,34684,17576,17107,1
HYDERABAD,29,35204,18295,16905,4,5421,2801,2620,,29783,15494,14285,4
HYDERABAD,30,39893,19653,20224,16,5932,2983,2949,,33961,16670,17275,16
HYDERABAD,31,33299,17013,16285,1,5143,2596,2547,,28156,14417,13738,1
HYDERABAD,32,37638,19286,18350,2,4887,2507,2380,,32751,16779,15970,2
HYDERABAD,33,29511,15767,13743,1,5352,2731,2621,,24159,13036,11122,1
HYDERABAD,34,32496,16579,15916,1,4893,2396,2497,,27603,14183,13419,1
HYDERABAD,35,34463,17459,16994,10,5370,2736,2634,,29093,14723,14360,10
HYDERABAD,36,32541,16914,15624,3,4456,2312,2144,,28085,14602,13480,3
HYDERABAD,37,30367,16278,14086,3,4654,2391,2263,,25713,13887,11823,3
HYDERABAD,38,33168,17869,15297,2,5098,2663,2435,,28070,15206,12862,2
HYDERABAD,39,31028,16767,14258,3,4681,2410,2271,,26347,14357,11987,3
HYDERABAD,40,31887,16649,15229,9,4621,2426,2195,,27266,14223,13034,9
HYDERABAD,41,26375,13924,12450,1,4705,2454,2251,,21670,11470,10199,1
HYDERABAD,42,28837,16078,12756,3,3712,2042,1670,,25125,14036,11086,3
HYDERABAD,43,23864,13379,10482,3,4919,2571,2348,,18945,10808,8134,3
HYDERABAD,44,27335,14779,12556,,3929,2111,1818,,23406,12668,10738,
HYDERABAD,45,26969,14081,12885,3,3919,2058,1861,,23050,12023,11024,3
HYDERABAD,46,24873,13579,11291,3,3239,1713,1526,,21634,11866,9765,3
HYDERABAD,47,20578,11445,9132,1,2782,1447,1335,,17796,9998,7797,1
HYDERABAD,48,21413,11483,9929,1,3248,1636,1612,,18165,9847,8317,1
HYDERABAD,49,20338,10658,9679,1,2868,1470,1398,,17470,9188,8281,1
HYDERABAD,50,21017,11636,9378,3,2898,1583,1315,,18119,10053,8063,3
HYDERABAD,51,17777,9799,7976,2,2723,1409,1314,,15054,8390,6662,2
HYDERABAD,52,18353,10411,7940,2,2205,1254,951,,16148,9157,6989,2
HYDERABAD,53,16032,8977,7055,,2946,1498,1448,,13086,7479,5607,
HYDERABAD,54,17025,9100,7924,1,2247,1202,1045,,14778,7898,6879,1
HYDERABAD,55,17959,9944,8014,1,2533,1419,1114,,15426,8525,6900,1
HYDERABAD,56,15849,8582,7267,,1973,1081,892,,13876,7501,6375,
HYDERABAD,57,13558,7617,5938,3,1698,955,743,,11860,6662,5195,3
HYDERABAD,58,12703,7072,5631,,1767,931,836,,10936,6141,4795,
HYDERABAD,59,12210,7207,5001,2,1443,815,628,,10767,6392,4373,2
HYDERABAD,60,13250,7459,5784,7,1845,1035,809,1,11405,6424,4975,6
HYDERABAD,61,9914,5189,4725,,1240,598,642,,8674,4591,4083,
HYDERABAD,62,9149,5305,3843,1,855,494,361,,8294,4811,3482,1
HYDERABAD,63,8222,4483,3739,,1347,603,744,,6875,3880,2995,
HYDERABAD,64,8749,4687,4061,1,1194,604,590,,7555,4083,3471,1
HYDERABAD,65,10189,5427,4762,,1479,794,685,,8710,4633,4077,
HYDERABAD,66,7326,3778,3548,,1010,514,496,,6316,3264,3052,
HYDERABAD,67,6248,3397,2851,,855,461,394,,5393,2936,2457,
HYDERABAD,68,5882,3031,2851,,863,399,464,,5019,2632,2387,
HYDERABAD,69,5310,3025,2285,,679,398,281,,4631,2627,2004,
HYDERABAD,70,7930,4140,3790,,1251,665,586,,6679,3475,3204,
HYDERABAD,71,4197,1974,2223,,655,281,374,,3542,1693,1849,
HYDERABAD,72,3799,2114,1684,1,482,272,210,,3317,1842,1474,1
HYDERABAD,73,3235,1779,1456,,638,298,340,,2597,1481,1116,
HYDERABAD,74,3280,1973,1306,1,406,251,155,,2874,1722,1151,1
HYDERABAD,75 & ABOVE,18106,9125,8978,3,2698,1359,1339,,15408,7766,7639,3
JACOBABAD,ALL AGES,1174097,595787,578201,109,812180,411783,400369,28,361917,184004,177832,81
JACOBABAD,BELOW 1,30641,15487,15154,,19832,9893,9939,,10809,5594,5215,
JACOBABAD,01,44914,23147,21767,,31514,15941,15573,,13400,7206,6194,
JACOBABAD,02,53150,26877,26273,,37285,18516,18769,,15865,8361,7504,
JACOBABAD,03,55011,27753,27258,,38505,19192,19313,,16506,8561,7945,
JACOBABAD,04,59063,30024,29039,,41331,20748,20583,,17732,9276,8456,
JACOBABAD,05,42345,21501,20844,,30854,15741,15113,,11491,5760,5731,
JACOBABAD,06,43259,21675,21584,,32026,16073,15953,,11233,5602,5631,
JACOBABAD,07,41338,21009,20329,,29400,15052,14348,,11938,5957,5981,
JACOBABAD,08,42534,21626,20908,,31557,16135,15422,,10977,5491,5486,
JACOBABAD,09,34588,17874,16714,,24469,12698,11771,,10119,5176,4943,
JACOBABAD,10,37715,18771,18944,,27831,13935,13896,,9884,4836,5048,
JACOBABAD,11,30361,15730,14631,,21066,11010,10056,,9295,4720,4575,
JACOBABAD,12,33897,17869,16028,,24332,12985,11347,,9565,4884,4681,
JACOBABAD,13,26466,13026,13440,,17982,8979,9003,,8484,4047,4437,
JACOBABAD,14,28479,14816,13657,6,19811,10414,9395,2,8668,4402,4262,4
JACOBABAD,15,26569,14131,12434,4,18210,9885,8324,1,8359,4246,4110,3
JACOBABAD,16,27239,14377,12858,4,18515,9919,8595,1,8724,4458,4263,3
JACOBABAD,17,24955,12965,11985,5,16595,8740,7854,1,8360,4225,4131,4
JACOBABAD,18,24956,12219,12728,9,17313,8483,8829,1,7643,3736,3899,8
JACOBABAD,19,21087,10516,10570,1,14340,7146,7194,,6747,3370,3376,1
JACOBABAD,20,20295,9866,10424,5,14117,6824,7290,3,6178,3042,3134,2
JACOBABAD,21,16900,8161,8738,1,11402,5448,5954,,5498,2713,2784,1
JACOBABAD,22,16041,7954,8083,4,10853,5451,5401,1,5188,2503,2682,3
JACOBABAD,23,14746,7513,7228,5,9765,4959,4805,1,4981,2554,2423,4
JACOBABAD,24,14754,7295,7457,2,9810,4761,5049,,4944,2534,2408,2
JACOBABAD,25,15042,7461,7570,11,10414,5266,5146,2,4628,2195,2424,9
JACOBABAD,26,13772,6971,6795,6,8880,4573,4307,,4892,2398,2488,6
JACOBABAD,27,12265,6183,6081,1,7941,4004,3937,,4324,2179,2144,1
JACOBABAD,28,12946,6382,6563,1,8299,4062,4237,,4647,2320,2326,1
JACOBABAD,29,11845,5929,5913,3,7704,3797,3906,1,4141,2132,2007,2
JACOBABAD,30,12145,5841,6298,6,8305,4025,4278,2,3840,1816,2020,4
JACOBABAD,31,11814,5751,6062,1,7846,3815,4031,,3968,1936,2031,1
JACOBABAD,32,10993,5415,5577,1,7132,3492,3639,1,3861,1923,1938,
JACOBABAD,33,13339,6411,6927,1,9004,4301,4702,1,4335,2110,2225,
JACOBABAD,34,10900,5289,5611,,7070,3340,3730,,3830,1949,1881,
JACOBABAD,35,11488,5694,5791,3,7901,3907,3992,2,3587,1787,1799,1
JACOBABAD,36,10785,5623,5160,2,7053,3681,3372,,3732,1942,1788,2
JACOBABAD,37,11118,5676,5441,1,7266,3638,3628,,3852,2038,1813,1
JACOBABAD,38,12588,6147,6440,1,8398,4003,4395,,4190,2144,2045,1
JACOBABAD,39,11173,5656,5514,3,7349,3668,3680,1,3824,1988,1834,2
JACOBABAD,40,10071,4989,5079,3,6857,3398,3459,,3214,1591,1620,3
JACOBABAD,41,10372,5295,5077,,7182,3632,3550,,3190,1663,1527,
JACOBABAD,42,9507,5159,4347,1,6441,3478,2962,1,3066,1681,1385,
JACOBABAD,43,12186,6375,5811,,8758,4620,4138,,3428,1755,1673,
JACOBABAD,44,9142,4817,4325,,6146,3256,2890,,2996,1561,1435,
JACOBABAD,45,8764,4513,4245,6,5961,3071,2888,2,2803,1442,1357,4
