name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
SHIKARPUR,SHIKARPUR,DISTRICT,05 - 24,664738,337948,326765,25,524159,269891,254249,19,140579,68057,72516,6
SHIKARPUR,SHIKARPUR,DISTRICT,15 - 49,571669,286138,285493,38,422671,211976,210674,21,148998,74162,74819,17
SHIKARPUR,SHIKARPUR,DISTRICT,15 - 64,656801,330300,326460,41,483764,243438,240303,23,173037,86862,86157,18
SHIKARPUR,SHIKARPUR,DISTRICT,18 - 60,550009,275209,274772,28,402399,200845,201541,13,147610,74364,73231,15
SHIKARPUR,SHIKARPUR,DISTRICT,18 &  ABOVE,595550,298497,297023,30,435126,217725,217386,15,160424,80772,79637,15
SHIKARPUR,SHIKARPUR,DISTRICT,60 &  ABOVE,50574,25999,24573,2,36435,18908,17525,2,14139,7091,7048,
SHIKARPUR,SHIKARPUR,DISTRICT,65 &  ABOVE,30589,15684,14905,,22065,11483,10582,,8524,4201,4323,
GARHI YASIN,SHIKARPUR,TALUKA,ALL AGES,333289,166220,167059,10,296604,148184,148412,8,36685,18036,18647,2
GARHI YASIN,SHIKARPUR,TALUKA,UNDER 1,5699,2722,2977,,5184,2486,2698,,515,236,279,
GARHI YASIN,SHIKARPUR,TALUKA,UNDER 5,58237,28407,29830,,53600,26164,27436,,4637,2243,2394,
GARHI YASIN,SHIKARPUR,TALUKA,UNDER 10,114092,56034,58058,,104646,51448,53198,,9446,4586,4860,
GARHI YASIN,SHIKARPUR,TALUKA,UNDER 15,155448,76474,78973,1,141784,69887,71896,1,13664,6587,7077,
GARHI YASIN,SHIKARPUR,TALUKA,05 - 24,159549,79238,80306,5,143190,71356,71829,5,16359,7882,8477,
GARHI YASIN,SHIKARPUR,TALUKA,15 - 49,147139,74055,73076,8,128282,64746,63530,6,18857,9309,9546,2
GARHI YASIN,SHIKARPUR,TALUKA,15 - 64,169229,85436,83784,9,147364,74544,72813,7,21865,10892,10971,2
GARHI YASIN,SHIKARPUR,TALUKA,18 - 60,143581,72537,71039,5,124658,63040,61615,3,18923,9497,9424,2
GARHI YASIN,SHIKARPUR,TALUKA,18 &  ABOVE,156085,78803,77276,6,135488,68478,67006,4,20597,10325,10270,2
GARHI YASIN,SHIKARPUR,TALUKA,60 &  ABOVE,13984,7058,6925,1,12142,6138,6003,1,1842,920,922,
GARHI YASIN,SHIKARPUR,TALUKA,65 &  ABOVE,8612,4310,4302,,7456,3753,3703,,1156,557,599,
KHANPUR,SHIKARPUR,TALUKA,ALL AGES,331219,174013,157200,6,313167,165095,148067,5,18052,8918,9133,1
KHANPUR,SHIKARPUR,TALUKA,UNDER 1,7510,4102,3408,,7117,3924,3193,,393,178,215,
KHANPUR,SHIKARPUR,TALUKA,UNDER 5,65618,36254,29364,,62988,35004,27984,,2630,1250,1380,
KHANPUR,SHIKARPUR,TALUKA,UNDER 10,133619,73528,60091,,128529,71112,57417,,5090,2416,2674,
KHANPUR,SHIKARPUR,TALUKA,UNDER 15,187284,102799,84485,,180249,99440,80809,,7035,3359,3676,
KHANPUR,SHIKARPUR,TALUKA,05 - 24,173710,94350,79357,3,165912,90632,75277,3,7798,3718,4080,
KHANPUR,SHIKARPUR,TALUKA,15 - 49,121586,59709,61873,4,112529,55153,57372,4,9057,4556,4501,
KHANPUR,SHIKARPUR,TALUKA,15 - 64,138404,68256,70142,6,127842,62924,64913,5,10562,5332,5229,1
KHANPUR,SHIKARPUR,TALUKA,18 - 60,112564,54207,58354,3,103379,49540,53837,2,9185,4667,4517,1
KHANPUR,SHIKARPUR,TALUKA,18 &  ABOVE,120877,58548,62325,4,110966,53506,57457,3,9911,5042,4868,1
KHANPUR,SHIKARPUR,TALUKA,60 &  ABOVE,9233,4861,4371,1,8417,4438,3978,1,816,423,393,
KHANPUR,SHIKARPUR,TALUKA,65 &  ABOVE,5531,2958,2573,,5076,2731,2345,,455,227,228,
LAKHI,SHIKARPUR,TALUKA,ALL AGES,300490,148583,151892,15,241427,120217,121199,11,59063,28366,30693,4
LAKHI,SHIKARPUR,TALUKA,UNDER 1,7794,3671,4123,,6080,2917,3163,,1714,754,960,
LAKHI,SHIKARPUR,TALUKA,UNDER 5,66855,31952,34903,,54784,26475,28309,,12071,5477,6594,
LAKHI,SHIKARPUR,TALUKA,UNDER 10,117763,56753,61010,,96122,46843,49279,,21641,9910,11731,
LAKHI,SHIKARPUR,TALUKA,UNDER 15,157424,76298,81123,3,127778,62575,65200,3,29646,13723,15923,
LAKHI,SHIKARPUR,TALUKA,05 - 24,142323,70358,71952,13,114051,56889,57152,10,28272,13469,14800,3
LAKHI,SHIKARPUR,TALUKA,15 - 49,120288,60247,60029,12,95512,47999,47505,8,24776,12248,12524,4
LAKHI,SHIKARPUR,TALUKA,15 - 64,137273,69244,68017,12,109031,55179,53844,8,28242,14065,14173,4
LAKHI,SHIKARPUR,TALUKA,18 - 60,113578,57196,56373,9,90483,45661,44816,6,23095,11535,11557,3
LAKHI,SHIKARPUR,TALUKA,18 &  ABOVE,122323,61798,60516,9,97463,49396,48061,6,24860,12402,12455,3
LAKHI,SHIKARPUR,TALUKA,60 &  ABOVE,9755,5139,4616,,7807,4182,3625,,1948,957,991,
LAKHI,SHIKARPUR,TALUKA,65 &  ABOVE,5793,3041,2752,,4618,2463,2155,,1175,578,597,
SHIKARPUR,SHIKARPUR,TALUKA,ALL AGES,421332,211882,209436,14,216394,109831,106560,3,204938,102051,102876,11
SHIKARPUR,SHIKARPUR,TALUKA,UNDER 1,9949,4987,4962,,5266,2690,2576,,4683,2297,2386,
SHIKARPUR,SHIKARPUR,TALUKA,UNDER 5,83501,42078,41423,,47194,24046,23148,,36307,18032,18275,
SHIKARPUR,SHIKARPUR,TALUKA,UNDER 10,148715,74205,74510,,84560,42645,41915,,64155,31560,32595,
SHIKARPUR,SHIKARPUR,TALUKA,UNDER 15,198784,99143,99641,,111952,56504,55448,,86832,42639,44193,
SHIKARPUR,SHIKARPUR,TALUKA,05 - 24,189156,94002,95150,4,101006,51014,49991,1,88150,42988,45159,3
SHIKARPUR,SHIKARPUR,TALUKA,15 - 49,182656,92127,90515,14,86348,44078,42267,3,96308,48049,48248,11
SHIKARPUR,SHIKARPUR,TALUKA,15 - 64,211895,107364,104517,14,99527,50791,48733,3,112368,56573,55784,11
SHIKARPUR,SHIKARPUR,TALUKA,18 - 60,180286,91269,89006,11,83879,42604,41273,2,96407,48665,47733,9
SHIKARPUR,SHIKARPUR,TALUKA,18 &  ABOVE,196265,99348,96906,11,91209,46345,44862,2,105056,53003,52044,9
SHIKARPUR,SHIKARPUR,TALUKA,60 &  ABOVE,17602,8941,8661,,8069,4150,3919,,9533,4791,4742,
SHIKARPUR,SHIKARPUR,TALUKA,65 &  ABOVE,10653,5375,5278,,4915,2536,2379,,5738,2839,2899,
SUJAWAL,SUJAWAL,DISTRICT,ALL AGES,839292,437151,402109,32,750445,391782,358647,16,88847,45369,43462,16
SUJAWAL,SUJAWAL,DISTRICT,UNDER 1,15752,7701,8051,,14014,6878,7136,,1738,823,915,
SUJAWAL,SUJAWAL,DISTRICT,UNDER 5,145482,72839,72643,,132661,66527,66134,,12821,6312,6509,
SUJAWAL,SUJAWAL,DISTRICT,UNDER 10,287527,148001,139526,,262472,135540,126932,,25055,12461,12594,
SUJAWAL,SUJAWAL,DISTRICT,UNDER 15,388978,202831,186144,3,354004,185316,168685,3,34974,17515,17459,
SUJAWAL,SUJAWAL,DISTRICT,05 - 24,381876,201852,180015,9,343839,182574,161259,6,38037,19278,18756,3
SUJAWAL,SUJAWAL,DISTRICT,15 - 49,363695,187633,176045,17,320198,165276,154912,10,43497,22357,21133,7
SUJAWAL,SUJAWAL,DISTRICT,15 - 64,425174,221110,204038,26,374147,194678,179456,13,51027,26432,24582,13
SUJAWAL,SUJAWAL,DISTRICT,18 - 60,367602,190131,177446,25,323145,167104,156029,12,44457,23027,21417,13
SUJAWAL,SUJAWAL,DISTRICT,18 &  ABOVE,402762,208496,194238,28,354139,183361,170766,12,48623,25135,23472,16
SUJAWAL,SUJAWAL,DISTRICT,60 &  ABOVE,39025,20542,18477,6,34417,18200,16217,,4608,2342,2260,6
SUJAWAL,SUJAWAL,DISTRICT,65 &  ABOVE,25140,13210,11927,3,22294,11788,10506,,2846,1422,1421,3
JATI,SUJAWAL,TALUKA,ALL AGES,214710,114508,100199,3,204262,109261,94999,2,10448,5247,5200,1
JATI,SUJAWAL,TALUKA,UNDER 1,3634,1809,1825,,3488,1729,1759,,146,80,66,
JATI,SUJAWAL,TALUKA,UNDER 5,36270,19019,17251,,34959,18380,16579,,1311,639,672,
JATI,SUJAWAL,TALUKA,UNDER 10,73295,39446,33849,,70498,38071,32427,,2797,1375,1422,
JATI,SUJAWAL,TALUKA,UNDER 15,100495,54466,46028,1,96315,52400,43914,1,4180,2066,2114,
JATI,SUJAWAL,TALUKA,05 - 24,98172,53402,44768,2,93424,51056,42366,2,4748,2346,2402,
JATI,SUJAWAL,TALUKA,15 - 49,91650,47658,43991,1,86578,45085,41492,1,5072,2573,2499,
JATI,SUJAWAL,TALUKA,15 - 64,107622,56436,51185,1,101683,53418,48264,1,5939,3018,2921,
JATI,SUJAWAL,TALUKA,18 - 60,93231,48491,44739,1,88121,45848,42272,1,5110,2643,2467,
JATI,SUJAWAL,TALUKA,18 &  ABOVE,102412,53433,48977,2,96825,50562,46262,1,5587,2871,2715,1
JATI,SUJAWAL,TALUKA,60 &  ABOVE,10209,5544,4664,1,9674,5284,4390,,535,260,274,1
JATI,SUJAWAL,TALUKA,65 &  ABOVE,6593,3606,2986,1,6264,3443,2821,,329,163,165,1
KHARO CHAN,SUJAWAL,TALUKA,ALL AGES,11403,6132,5267,4,11403,6132,5267,4,,,,
KHARO CHAN,SUJAWAL,TALUKA,UNDER 1,224,118,106,,224,118,106,,,,,
KHARO CHAN,SUJAWAL,TALUKA,UNDER 5,2037,1053,984,,2037,1053,984,,,,,
KHARO CHAN,SUJAWAL,TALUKA,UNDER 10,4082,2178,1904,,4082,2178,1904,,,,,
KHARO CHAN,SUJAWAL,TALUKA,UNDER 15,5561,3016,2545,,5561,3016,2545,,,,,
KHARO CHAN,SUJAWAL,TALUKA,05 - 24,5461,2989,2471,1,5461,2989,2471,1,,,,
KHARO CHAN,SUJAWAL,TALUKA,15 - 49,4818,2525,2289,4,4818,2525,2289,4,,,,
KHARO CHAN,SUJAWAL,TALUKA,15 - 64,5579,2965,2610,4,5579,2965,2610,4,,,,
KHARO CHAN,SUJAWAL,TALUKA,18 - 60,4833,2542,2287,4,4833,2542,2287,4,,,,
KHARO CHAN,SUJAWAL,TALUKA,18 &  ABOVE,5206,2751,2451,4,5206,2751,2451,4,,,,
KHARO CHAN,SUJAWAL,TALUKA,60 &  ABOVE,426,238,188,,426,238,188,,,,,
KHARO CHAN,SUJAWAL,TALUKA,65 &  ABOVE,263,151,112,,263,151,112,,,,,
MIRPUR BATHORO,SUJAWAL,TALUKA,ALL AGES,231735,118249,113476,10,210426,107657,102768,1,21309,10592,10708,9
MIRPUR BATHORO,SUJAWAL,TALUKA,UNDER 1,4751,2270,2481,,4304,2066,2238,,447,204,243,
MIRPUR BATHORO,SUJAWAL,TALUKA,UNDER 5,41372,19664,21708,,37977,18080,19897,,3395,1584,1811,
MIRPUR BATHORO,SUJAWAL,TALUKA,UNDER 10,79912,39504,40408,,73715,36541,37174,,6197,2963,3234,
MIRPUR BATHORO,SUJAWAL,TALUKA,UNDER 15,107252,54070,53182,,98919,50044,48875,,8333,4026,4307,
MIRPUR BATHORO,SUJAWAL,TALUKA,05 - 24,105283,54433,50848,2,96762,50246,46516,,8521,4187,4332,2
MIRPUR BATHORO,SUJAWAL,TALUKA,15 - 49,100694,51504,49186,4,90327,46279,44047,1,10367,5225,5139,3
MIRPUR BATHORO,SUJAWAL,TALUKA,15 - 64,117882,60774,57100,8,105613,54538,51074,1,12269,6236,6026,7
MIRPUR BATHORO,SUJAWAL,TALUKA,18 - 60,101196,51993,49195,8,90497,46560,43936,1,10699,5433,5259,7
MIRPUR BATHORO,SUJAWAL,TALUKA,18 &  ABOVE,110583,56820,53753,10,98816,50862,47953,1,11767,5958,5800,9
MIRPUR BATHORO,SUJAWAL,TALUKA,60 &  ABOVE,10488,5460,5023,5,9303,4873,4430,,1185,587,593,5
MIRPUR BATHORO,SUJAWAL,TALUKA,65 &  ABOVE,6601,3405,3194,2,5894,3075,2819,,707,330,375,2
SHAH BUNDER,SUJAWAL,TALUKA,ALL AGES,168911,88997,79908,6,150557,79249,71303,5,18354,9748,8605,1
SHAH BUNDER,SUJAWAL,TALUKA,UNDER 1,3174,1567,1607,,2868,1409,1459,,306,158,148,
SHAH BUNDER,SUJAWAL,TALUKA,UNDER 5,31042,16032,15010,,28094,14448,13646,,2948,1584,1364,
SHAH BUNDER,SUJAWAL,TALUKA,UNDER 10,60061,31452,28609,,54641,28582,26059,,5420,2870,2550,
SHAH BUNDER,SUJAWAL,TALUKA,UNDER 15,78999,41788,37209,2,71781,37940,33839,2,7218,3848,3370,
SHAH BUNDER,SUJAWAL,TALUKA,05 - 24,74700,39984,34714,2,67211,35997,31212,2,7489,3987,3502,
SHAH BUNDER,SUJAWAL,TALUKA,15 - 49,72768,37898,34869,1,63778,33186,30591,1,8990,4712,4278,
SHAH BUNDER,SUJAWAL,TALUKA,15 - 64,84624,44414,40206,4,74118,38857,35258,3,10506,5557,4948,1
SHAH BUNDER,SUJAWAL,TALUKA,18 - 60,74195,38678,35513,4,64902,33810,31089,3,9293,4868,4424,1
SHAH BUNDER,SUJAWAL,TALUKA,18 &  ABOVE,81354,42449,38901,4,71174,37096,34075,3,10180,5353,4826,1
SHAH BUNDER,SUJAWAL,TALUKA,60 &  ABOVE,7901,4188,3713,,6937,3663,3274,,964,525,439,
SHAH BUNDER,SUJAWAL,TALUKA,65 &  ABOVE,5288,2795,2493,,4658,2452,2206,,630,343,287,
SUJAWAL,SUJAWAL,TALUKA,ALL AGES,212533,109265,103259,9,173797,89483,84310,4,38736,19782,18949,5
SUJAWAL,SUJAWAL,TALUKA,UNDER 1,3969,1937,2032,,3130,1556,1574,,839,381,458,
SUJAWAL,SUJAWAL,TALUKA,UNDER 5,34761,17071,17690,,29594,14566,15028,,5167,2505,2662,
SUJAWAL,SUJAWAL,TALUKA,UNDER 10,70177,35421,34756,,59536,30168,29368,,10641,5253,5388,
SUJAWAL,SUJAWAL,TALUKA,UNDER 15,96671,49491,47180,,81428,41916,39512,,15243,7575,7668,
SUJAWAL,SUJAWAL,TALUKA,05 - 24,98260,51044,47214,2,80981,42286,38694,1,17279,8758,8520,1
SUJAWAL,SUJAWAL,TALUKA,15 - 49,93765,48048,45710,7,74697,38201,36493,3,19068,9847,9217,4
SUJAWAL,SUJAWAL,TALUKA,15 - 64,109467,56521,52937,9,87154,44900,42250,4,22313,11621,10687,5
SUJAWAL,SUJAWAL,TALUKA,18 - 60,94147,48427,45712,8,74792,38344,36445,3,19355,10083,9267,5
SUJAWAL,SUJAWAL,TALUKA,18 &  ABOVE,103207,53043,50156,8,82118,42090,40025,3,21089,10953,10131,5
SUJAWAL,SUJAWAL,TALUKA,60 &  ABOVE,10001,5112,4889,,8077,4142,3935,,1924,970,954,
SUJAWAL,SUJAWAL,TALUKA,65 &  ABOVE,6395,3253,3142,,5215,2667,2548,,1180,586,594,
SUKKUR,SUKKUR,DISTRICT,ALL AGES,1625467,863169,762224,74,824570,438387,386166,17,800897,424782,376058,57
SUKKUR,SUKKUR,DISTRICT,UNDER 1,37607,19779,17828,,18059,9497,8562,,19548,10282,9266,
SUKKUR,SUKKUR,DISTRICT,UNDER 5,288038,153592,134446,,155648,82512,73136,,132390,71080,61310,
SUKKUR,SUKKUR,DISTRICT,UNDER 10,539351,288675,250676,,296983,158902,138081,,242368,129773,112595,
SUKKUR,SUKKUR,DISTRICT,UNDER 15,736538,395883,340651,4,401044,215995,185047,2,335494,179888,155604,2
SUKKUR,SUKKUR,DISTRICT,05 - 24,748335,402135,346169,31,393936,212792,181133,11,354399,189343,165036,20
SUKKUR,SUKKUR,DISTRICT,15 - 49,736755,385485,351209,61,353051,184549,168490,12,383704,200936,182719,49
SUKKUR,SUKKUR,DISTRICT,15 - 64,847821,445555,402198,68,403606,211745,191846,15,444215,233810,210352,53
SUKKUR,SUKKUR,DISTRICT,18 - 60,726065,378005,348002,58,344537,178604,165923,10,381528,199401,182079,48
SUKKUR,SUKKUR,DISTRICT,18 &  ABOVE,786405,410207,376138,60,373067,193881,179176,10,413338,216326,196962,50
SUKKUR,SUKKUR,DISTRICT,60 &  ABOVE,66929,35788,31138,3,31526,16906,14620,,35403,18882,16518,3
SUKKUR,SUKKUR,DISTRICT,65 &  ABOVE,41108,21731,19375,2,19920,10647,9273,,21188,11084,10102,2
NEW SUKKUR,SUKKUR,TALUKA,ALL AGES,356163,188868,167266,29,53951,28824,25125,2,302212,160044,142141,27
NEW SUKKUR,SUKKUR,TALUKA,UNDER 1,12712,6688,6024,,1916,1013,903,,10796,5675,5121,
NEW SUKKUR,SUKKUR,TALUKA,UNDER 5,72137,38911,33226,,11868,6453,5415,,60269,32458,27811,
NEW SUKKUR,SUKKUR,TALUKA,UNDER 10,125421,67240,58181,,21123,11516,9607,,104298,55724,48574,
NEW SUKKUR,SUKKUR,TALUKA,UNDER 15,166376,89171,77204,1,27325,14912,12413,,139051,74259,64791,1
NEW SUKKUR,SUKKUR,TALUKA,05 - 24,159314,84530,74769,15,24610,13217,11392,1,134704,71313,63377,14
NEW SUKKUR,SUKKUR,TALUKA,15 - 49,158544,82958,75562,24,22277,11624,10652,1,136267,71334,64910,23
NEW SUKKUR,SUKKUR,TALUKA,15 - 64,181772,95541,86204,27,25463,13325,12136,2,156309,82216,74068,25
NEW SUKKUR,SUKKUR,TALUKA,18 - 60,155296,81068,74205,23,21718,11251,10466,1,133578,69817,63739,22
NEW SUKKUR,SUKKUR,TALUKA,18 &  ABOVE,167483,87531,79928,24,23448,12144,11303,1,144035,75387,68625,23
NEW SUKKUR,SUKKUR,TALUKA,60 &  ABOVE,13564,7169,6393,2,1907,991,916,,11657,6178,5477,2
NEW SUKKUR,SUKKUR,TALUKA,65 &  ABOVE,8015,4156,3858,1,1163,587,576,,6852,3569,3282,1
PANO AQIL,SUKKUR,TALUKA,ALL AGES,443126,231312,211807,7,354049,184789,169258,2,89077,46523,42549,5
PANO AQIL,SUKKUR,TALUKA,UNDER 1,7896,4042,3854,,6335,3224,3111,,1561,818,743,
PANO AQIL,SUKKUR,TALUKA,UNDER 5,70623,35974,34649,,57888,29393,28495,,12735,6581,6154,
PANO AQIL,SUKKUR,TALUKA,UNDER 10,141103,73070,68033,,116134,60171,55963,,24969,12899,12070,
PANO AQIL,SUKKUR,TALUKA,UNDER 15,196332,102541,93791,,160934,84111,76823,,35398,18430,16968,
PANO AQIL,SUKKUR,TALUKA,05 - 24,210805,111239,99562,4,170862,90380,80480,2,39943,20859,19082,2
PANO AQIL,SUKKUR,TALUKA,15 - 49,206467,107008,99454,5,160831,83358,77471,2,45636,23650,21983,3
PANO AQIL,SUKKUR,TALUKA,15 - 64,235729,122860,112862,7,184038,95822,88214,2,51691,27038,24648,5
PANO AQIL,SUKKUR,TALUKA,18 - 60,202131,104468,97657,6,157269,81152,76116,1,44862,23316,21541,5
PANO AQIL,SUKKUR,TALUKA,18 &  ABOVE,218160,113115,105039,6,170338,88192,82145,1,47822,24923,22894,5
PANO AQIL,SUKKUR,TALUKA,60 &  ABOVE,17763,9578,8185,,14454,7784,6670,,3309,1794,1515,
PANO AQIL,SUKKUR,TALUKA,65 &  ABOVE,11065,5911,5154,,9077,4856,4221,,1988,1055,933,
ROHRI,SUKKUR,TALUKA,ALL AGES,421500,228914,192567,19,307900,166973,140917,10,113600,61941,51650,9
ROHRI,SUKKUR,TALUKA,UNDER 1,9328,5042,4286,,7249,3932,3317,,2079,1110,969,
ROHRI,SUKKUR,TALUKA,UNDER 5,84421,46436,37985,,64730,35485,29245,,19691,10951,8740,
ROHRI,SUKKUR,TALUKA,UNDER 10,156324,86276,70048,,119286,65657,53629,,37038,20619,16419,
ROHRI,SUKKUR,TALUKA,UNDER 15,209972,116583,93388,1,158593,87869,70723,1,51379,28714,22665,
ROHRI,SUKKUR,TALUKA,05 - 24,200100,110848,89244,8,146948,81189,65752,7,53152,29659,23492,1
ROHRI,SUKKUR,TALUKA,15 - 49,176438,93511,82910,17,125108,66058,59042,8,51330,27453,23868,9
ROHRI,SUKKUR,TALUKA,15 - 64,202167,107384,94765,18,142726,75583,67134,9,59441,31801,27631,9
ROHRI,SUKKUR,TALUKA,18 - 60,171144,89644,81485,15,121153,63223,57924,6,49991,26421,23561,9
ROHRI,SUKKUR,TALUKA,18 &  ABOVE,184884,96937,87932,15,130677,68309,62362,6,54207,28628,25570,9
ROHRI,SUKKUR,TALUKA,60 &  ABOVE,15242,8130,7112,,10560,5657,4903,,4682,2473,2209,
ROHRI,SUKKUR,TALUKA,65 &  ABOVE,9361,4947,4414,,6581,3521,3060,,2780,1426,1354,
SALEHPAT,SUKKUR,TALUKA,ALL AGES,137738,73149,64584,5,108670,57801,50866,3,29068,15348,13718,2
SALEHPAT,SUKKUR,TALUKA,UNDER 1,3242,1701,1541,,2559,1328,1231,,683,373,310,
SALEHPAT,SUKKUR,TALUKA,UNDER 5,26547,14069,12478,,21162,11181,9981,,5385,2888,2497,
SALEHPAT,SUKKUR,TALUKA,UNDER 10,50657,27116,23541,,40440,21558,18882,,10217,5558,4659,
SALEHPAT,SUKKUR,TALUKA,UNDER 15,68095,36633,31461,1,54192,29103,25088,1,13903,7530,6373,
SALEHPAT,SUKKUR,TALUKA,05 - 24,65444,35448,29995,1,51516,28006,23509,1,13928,7442,6486,
SALEHPAT,SUKKUR,TALUKA,15 - 49,57593,30043,27547,3,44835,23509,21325,1,12758,6534,6222,2
SALEHPAT,SUKKUR,TALUKA,15 - 64,65893,34479,31410,4,51379,27015,24362,2,14514,7464,7048,2
SALEHPAT,SUKKUR,TALUKA,18 - 60,56772,29256,27512,4,44397,22978,21417,2,12375,6278,6095,2
SALEHPAT,SUKKUR,TALUKA,18 &  ABOVE,61939,32029,29906,4,48604,25236,23366,2,13335,6793,6540,2
SALEHPAT,SUKKUR,TALUKA,60 &  ABOVE,5662,3046,2616,,4605,2474,2131,,1057,572,485,
SALEHPAT,SUKKUR,TALUKA,65 &  ABOVE,3750,2037,1713,,3099,1683,1416,,651,354,297,
SUKKUR CITY,SUKKUR,TALUKA,ALL AGES,266940,140926,126000,14,,,,,266940,140926,126000,14
SUKKUR CITY,SUKKUR,TALUKA,UNDER 1,4429,2306,2123,,,,,,4429,2306,2123,
SUKKUR CITY,SUKKUR,TALUKA,UNDER 5,34310,18202,16108,,,,,,34310,18202,16108,
SUKKUR CITY,SUKKUR,TALUKA,UNDER 10,65846,34973,30873,,,,,,65846,34973,30873,
SUKKUR CITY,SUKKUR,TALUKA,UNDER 15,95763,50955,44807,1,,,,,95763,50955,44807,1
SUKKUR CITY,SUKKUR,TALUKA,05 - 24,112672,60070,52599,3,,,,,112672,60070,52599,3
SUKKUR CITY,SUKKUR,TALUKA,15 - 49,137713,71965,65736,12,,,,,137713,71965,65736,12
SUKKUR CITY,SUKKUR,TALUKA,15 - 64,162260,85291,76957,12,,,,,162260,85291,76957,12
SUKKUR CITY,SUKKUR,TALUKA,18 - 60,140722,73569,67143,10,,,,,140722,73569,67143,10
SUKKUR CITY,SUKKUR,TALUKA,18 &  ABOVE,153939,80595,73333,11,,,,,153939,80595,73333,11
SUKKUR CITY,SUKKUR,TALUKA,60 &  ABOVE,14698,7865,6832,1,,,,,14698,7865,6832,1
SUKKUR CITY,SUKKUR,TALUKA,65 &  ABOVE,8917,4680,4236,1,,,,,8917,4680,4236,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,922012,468504,453487,21,636325,324197,312124,4,285687,144307,141363,17
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,UNDER 1,21640,10798,10842,,16050,8109,7941,,5590,2689,2901,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,UNDER 5,159718,80771,78947,,117905,60062,57843,,41813,20709,21104,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,UNDER 10,300216,151876,148340,,219290,111712,107578,,80926,40164,40762,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,UNDER 15,409231,207227,202001,3,295099,150539,144557,3,114132,56688,57444,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,05 - 24,413448,209428,204013,7,288133,146877,141252,4,125315,62551,62761,3
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,15 - 49,425895,215946,209937,12,284461,144226,140234,1,141434,71720,69703,11
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,15 - 64,489782,249884,239880,18,325695,165974,159720,1,164087,83910,80160,17
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,18 - 60,425325,216696,208612,17,282380,143521,138858,1,142945,73175,69754,16
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,18 &  ABOVE,458579,233129,225433,17,304561,154383,150177,1,154018,78746,75256,16
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 &  ABOVE,36521,18302,18218,1,24309,12082,12227,,12212,6220,5991,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 &  ABOVE,22999,11393,11606,,15531,7684,7847,,7468,3709,3759,
CHAMBER,TANDO ALLAHYAR,TALUKA,ALL AGES,233424,118248,115174,2,195718,99349,96369,,37706,18899,18805,2
CHAMBER,TANDO ALLAHYAR,TALUKA,UNDER 1,4958,2485,2473,,4395,2224,2171,,563,261,302,
CHAMBER,TANDO ALLAHYAR,TALUKA,UNDER 5,41019,20504,20515,,35492,17799,17693,,5527,2705,2822,
CHAMBER,TANDO ALLAHYAR,TALUKA,UNDER 10,79073,39873,39200,,67520,34178,33342,,11553,5695,5858,
CHAMBER,TANDO ALLAHYAR,TALUKA,UNDER 15,107079,54188,52891,,90976,46222,44754,,16103,7966,8137,
CHAMBER,TANDO ALLAHYAR,TALUKA,05 - 24,107282,54397,52885,,89694,45645,44049,,17588,8752,8836,
CHAMBER,TANDO ALLAHYAR,TALUKA,15 - 49,105336,53269,52065,2,87492,44295,43197,,17844,8974,8868,2
CHAMBER,TANDO ALLAHYAR,TALUKA,15 - 64,120430,61206,59222,2,99901,50793,49108,,20529,10413,10114,2
CHAMBER,TANDO ALLAHYAR,TALUKA,18 - 60,104648,53022,51624,2,86774,43981,42793,,17874,9041,8831,2
CHAMBER,TANDO ALLAHYAR,TALUKA,18 &  ABOVE,112934,56999,55933,2,93584,47241,46343,,19350,9758,9590,2
CHAMBER,TANDO ALLAHYAR,TALUKA,60 &  ABOVE,9100,4440,4660,,7473,3639,3834,,1627,801,826,
CHAMBER,TANDO ALLAHYAR,TALUKA,65 &  ABOVE,5915,2854,3061,,4841,2334,2507,,1074,520,554,
JHANDO MARI,TANDO ALLAHYAR,TALUKA,ALL AGES,266665,136271,130392,2,245238,125333,119903,2,21427,10938,10489,
JHANDO MARI,TANDO ALLAHYAR,TALUKA,UNDER 1,7548,3765,3783,,7070,3525,3545,,478,240,238,
JHANDO MARI,TANDO ALLAHYAR,TALUKA,UNDER 5,50950,26272,24678,,47039,24245,22794,,3911,2027,1884,
JHANDO MARI,TANDO ALLAHYAR,TALUKA,UNDER 10,92641,47586,45055,,85336,43812,41524,,7305,3774,3531,
